model,question_type,horizon,nforecasts,nvalid,brier,expected_brier,calibration,excess_bits
google/gemini-3.1-flash-lite-preview,regular,T90,150,150,0.3078164,0.3078164,0.1339928266666667,0.5071962391458411
google/gemini-3.1-flash-lite-preview,regular,T120,150,150,0.30886786666666666,0.30886786666666666,0.1329917,0.47999704074492605
google/gemini-3.1-flash-lite-preview,regular,T150,150,150,0.31893560000000004,0.31893560000000004,0.14496177999999996,0.5641221023519006
google/gemini-3.1-flash-lite-preview,regular,T180,150,150,0.3145941333333333,0.3145941333333333,0.1374991866666667,0.5182916315104535
google/gemini-3.1-flash-lite-preview,regular,T210,150,150,0.31443413333333337,0.31443413333333337,0.13938388666666665,0.5390307151892972
google/gemini-3.1-flash-lite-preview,regular,all,750,750,0.3129296266666666,0.3129296266666666,0.13776587599999998,0.5217275457884839
google/gemini-3.1-flash-lite-preview,tail,T90,60,60,0.060048,0.060048,0.0449103,0.24956634818278733
google/gemini-3.1-flash-lite-preview,tail,T120,60,60,0.08569666666666666,0.08569666666666666,0.06659028333333333,0.3330981123041266
google/gemini-3.1-flash-lite-preview,tail,T150,60,60,0.061972000000000006,0.061972000000000006,0.04168979999999999,0.23335747399500345
google/gemini-3.1-flash-lite-preview,tail,T180,60,60,0.06500333333333333,0.06500333333333333,0.045605233333333335,0.2519873852963849
google/gemini-3.1-flash-lite-preview,tail,T210,60,60,0.08216633333333333,0.08216633333333333,0.06349434999999999,0.3121845701441334
google/gemini-3.1-flash-lite-preview,tail,all,300,300,0.07097726666666666,0.07097726666666666,0.05245799333333333,0.27603877798448717
google/gemini-3.1-flash-lite-preview,mirror,T90,10,10,0.39236,0.39236,0.37193599999999993,1.3420870888454561
google/gemini-3.1-flash-lite-preview,mirror,T120,10,10,0.4474,0.4474,0.43661510000000003,1.6144514450946823
google/gemini-3.1-flash-lite-preview,mirror,T150,10,10,0.40890999999999994,0.40890999999999994,0.391669,1.4510288115366718
google/gemini-3.1-flash-lite-preview,mirror,T180,10,10,0.49079999999999996,0.49079999999999996,0.4681267,1.9317784963484883
google/gemini-3.1-flash-lite-preview,mirror,T210,10,10,0.45652,0.45652,0.4429926,1.6394935195197777
google/gemini-3.1-flash-lite-preview,mirror,all,50,50,0.439198,0.439198,0.42226788,1.5957678722690156
qwen/qwen3.5-flash-02-23,regular,T90,150,150,0.3009213333333333,0.3009213333333333,0.12709776,0.5387770565709072
qwen/qwen3.5-flash-02-23,regular,T120,150,150,0.3118422666666667,0.3118422666666667,0.13596609999999998,0.6370950137355449
qwen/qwen3.5-flash-02-23,regular,T150,150,150,0.3070889333333333,0.3070889333333333,0.13311511333333334,0.5380463046747318
qwen/qwen3.5-flash-02-23,regular,T180,150,150,0.2951738666666666,0.2951738666666666,0.11807892,0.4855294284866995
qwen/qwen3.5-flash-02-23,regular,T210,150,150,0.3098856,0.3098856,0.13483535333333332,0.5166718947856215
qwen/qwen3.5-flash-02-23,regular,all,750,750,0.3049824,0.3049824,0.12981864933333334,0.543223939650701
qwen/qwen3.5-flash-02-23,tail,T90,60,60,0.09012966666666666,0.09012966666666666,0.07499196666666666,0.3490890397503977
qwen/qwen3.5-flash-02-23,tail,T120,60,60,0.14714166666666667,0.14714166666666667,0.12803528333333333,0.527663171336277
qwen/qwen3.5-flash-02-23,tail,T150,60,60,0.14250099999999996,0.14250099999999996,0.12221879999999997,0.4938650227372053
qwen/qwen3.5-flash-02-23,tail,T180,60,60,0.200205,0.200205,0.1808069,0.6915167712085325
qwen/qwen3.5-flash-02-23,tail,T210,60,60,0.24289033333333335,0.24289033333333335,0.22421834999999996,0.8822732032386987
qwen/qwen3.5-flash-02-23,tail,all,300,300,0.16457353333333333,0.16457353333333333,0.14605426,0.5888814416542222
qwen/qwen3.5-flash-02-23,mirror,T90,10,10,0.49501,0.49501,0.47458599999999995,1.881228853077592
qwen/qwen3.5-flash-02-23,mirror,T120,10,10,0.36339399999999994,0.36339399999999994,0.3526091,1.303014190886492
qwen/qwen3.5-flash-02-23,mirror,T150,10,10,0.43384,0.43384,0.416599,1.714901151122347
qwen/qwen3.5-flash-02-23,mirror,T180,10,10,0.45418000000000003,0.45418000000000003,0.4315067,1.6771851625306287
qwen/qwen3.5-flash-02-23,mirror,T210,10,10,0.356346,0.356346,0.34281860000000003,1.4347236736502809
qwen/qwen3.5-flash-02-23,mirror,all,50,50,0.420554,0.420554,0.40362387999999993,1.6022106062534685
anthropic/claude-haiku-4.5,regular,T90,150,150,0.3041821333333333,0.3041821333333333,0.13035856,0.48509791472222075
anthropic/claude-haiku-4.5,regular,T120,150,150,0.32676653333333333,0.32676653333333333,0.15089036666666666,0.5671858844189855
anthropic/claude-haiku-4.5,regular,T150,150,150,0.31010319999999997,0.31010319999999997,0.13612938000000002,0.49666918892351486
anthropic/claude-haiku-4.5,regular,T180,150,150,0.3030237333333333,0.3030237333333333,0.12592878666666668,0.4665042079419827
anthropic/claude-haiku-4.5,regular,T210,150,150,0.2930116,0.2930116,0.11796135333333332,0.41079984566797245
anthropic/claude-haiku-4.5,regular,all,750,750,0.30741744000000004,0.30741744000000004,0.13225368933333334,0.4852514083349353
anthropic/claude-haiku-4.5,tail,T90,60,60,0.08031633333333334,0.08031633333333334,0.06517863333333333,0.3135211411816998
anthropic/claude-haiku-4.5,tail,T120,60,60,0.08296866666666666,0.08296866666666666,0.06386228333333334,0.3032366960478567
anthropic/claude-haiku-4.5,tail,T150,60,60,0.08953800000000002,0.08953800000000002,0.0692558,0.3189616109214685
anthropic/claude-haiku-4.5,tail,T180,60,60,0.09463633333333332,0.09463633333333332,0.07523823333333331,0.34953052771228904
anthropic/claude-haiku-4.5,tail,T210,60,60,0.09591333333333332,0.09591333333333332,0.07724135000000001,0.3606475401829744
anthropic/claude-haiku-4.5,tail,all,300,300,0.08867453333333333,0.08867453333333333,0.07015525999999998,0.32917950320925776
anthropic/claude-haiku-4.5,mirror,T90,10,10,0.375472,0.375472,0.3550479999999999,1.3246013394218685
anthropic/claude-haiku-4.5,mirror,T120,10,10,0.41773,0.41773,0.4069451,1.4613692176999433
anthropic/claude-haiku-4.5,mirror,T150,10,10,0.4499560000000001,0.4499560000000001,0.43271499999999996,1.6164345314710626
anthropic/claude-haiku-4.5,mirror,T180,10,10,0.36654,0.36654,0.3438666999999999,1.2521938101003336
anthropic/claude-haiku-4.5,mirror,T210,10,10,0.4891899999999999,0.4891899999999999,0.4756626,1.8447967015097624
anthropic/claude-haiku-4.5,mirror,all,50,50,0.4197775999999999,0.4197775999999999,0.4028474799999999,1.499879120040594
openai/gpt-5-nano,regular,T90,150,150,0.3455614666666667,0.3455614666666667,0.17173789333333334,0.7103252091845865
openai/gpt-5-nano,regular,T120,150,150,0.3673048,0.3673048,0.19142863333333332,0.8169871217756757
openai/gpt-5-nano,regular,T150,150,150,0.37015639999999994,0.37015639999999994,0.19618258000000002,0.8278614443970509
openai/gpt-5-nano,regular,T180,150,150,0.37314533333333333,0.37314533333333333,0.19605038666666666,0.8296373045552662
openai/gpt-5-nano,regular,T210,150,150,0.37438706666666655,0.37438706666666655,0.19933681999999997,0.8557164332277724
openai/gpt-5-nano,regular,all,750,750,0.36611101333333335,0.36611101333333335,0.19094726266666665,0.8081055026280702
openai/gpt-5-nano,tail,T90,60,60,0.05378466666666667,0.05378466666666667,0.038646966666666664,0.22121641639145112
openai/gpt-5-nano,tail,T120,60,60,0.061864666666666665,0.061864666666666665,0.042758283333333334,0.21905475960701623
openai/gpt-5-nano,tail,T150,60,60,0.044917666666666675,0.044917666666666675,0.024635466666666665,0.1522304763201527
openai/gpt-5-nano,tail,T180,60,60,0.046759,0.046759,0.0273609,0.15897887853875828
openai/gpt-5-nano,tail,T210,60,60,0.047650333333333336,0.047650333333333336,0.028978349999999996,0.16999621381077662
openai/gpt-5-nano,tail,all,300,300,0.050995266666666664,0.050995266666666664,0.032475993333333335,0.18429534893363098
openai/gpt-5-nano,mirror,T90,10,10,0.6727419999999998,0.6727419999999998,0.652318,2.8069028600471984
openai/gpt-5-nano,mirror,T120,10,10,0.629876,0.629876,0.6190911,2.523443238852564
openai/gpt-5-nano,mirror,T150,10,10,0.65647,0.65647,0.639229,2.4540441037454386
openai/gpt-5-nano,mirror,T180,10,10,0.688854,0.688854,0.6661807000000001,2.644981978708745
openai/gpt-5-nano,mirror,T210,10,10,0.7259720000000001,0.7259720000000001,0.7124446,2.904903783546396
openai/gpt-5-nano,mirror,all,50,50,0.6747828,0.6747828,0.65785268,2.6668551929800683
moonshotai/kimi-k2,regular,T90,150,150,0.30055333333333334,0.30055333333333334,0.12672976,0.5303317941836421
moonshotai/kimi-k2,regular,T120,150,150,0.3203874666666667,0.3203874666666667,0.14451129999999998,0.5616780797423657
moonshotai/kimi-k2,regular,T150,150,150,0.30766266666666664,0.30766266666666664,0.13368884666666667,0.5419967381744188
moonshotai/kimi-k2,regular,T180,150,150,0.28213906666666666,0.28213906666666666,0.10504412,0.3943882509267297
moonshotai/kimi-k2,regular,T210,150,150,0.2894488,0.2894488,0.11439855333333333,0.42627806837618903
moonshotai/kimi-k2,regular,all,750,750,0.3000382666666666,0.3000382666666666,0.12487451599999999,0.49093458628066916
moonshotai/kimi-k2,tail,T90,60,60,0.09028066666666668,0.09028066666666668,0.07514296666666669,0.34246229775026527
moonshotai/kimi-k2,tail,T120,60,60,0.096224,0.096224,0.07711761666666667,0.3416383701955215
moonshotai/kimi-k2,tail,T150,60,60,0.08593033333333334,0.08593033333333334,0.06564813333333334,0.3078444078164014
moonshotai/kimi-k2,tail,T180,60,60,0.11197833333333332,0.11197833333333332,0.0925802333333333,0.40574100445083094
moonshotai/kimi-k2,tail,T210,60,60,0.17140233333333332,0.17140233333333332,0.15273035000000001,0.5976560711502915
moonshotai/kimi-k2,tail,all,300,300,0.11116313333333336,0.11116313333333336,0.09264386,0.39906843027266203
moonshotai/kimi-k2,mirror,T90,10,10,0.39105999999999996,0.39105999999999996,0.37063599999999997,1.4046311736153307
moonshotai/kimi-k2,mirror,T120,10,10,0.33340000000000003,0.33340000000000003,0.32261510000000004,1.215633637996698
moonshotai/kimi-k2,mirror,T150,10,10,0.43490199999999996,0.43490199999999996,0.417661,1.5478468739755853
moonshotai/kimi-k2,mirror,T180,10,10,0.40906999999999993,0.40906999999999993,0.3863967,1.398830806428338
moonshotai/kimi-k2,mirror,T210,10,10,0.21454000000000004,0.21454000000000004,0.20101259999999996,0.769045543089747
moonshotai/kimi-k2,mirror,all,50,50,0.35659440000000003,0.35659440000000003,0.33966428,1.26719760702114
google/gemini-2.5-flash,regular,T90,150,150,0.3239501333333333,0.3239501333333333,0.15012656000000002,0.6998842695718802
google/gemini-2.5-flash,regular,T120,150,150,0.3363173333333333,0.3363173333333333,0.16044116666666666,0.8429759130416142
google/gemini-2.5-flash,regular,T150,150,150,0.3166234666666667,0.3166234666666667,0.14264964666666666,0.7021368432750188
google/gemini-2.5-flash,regular,T180,150,150,0.3233318666666667,0.3233318666666667,0.14623692000000002,0.6811052805016421
google/gemini-2.5-flash,regular,T210,150,150,0.32151053333333335,0.32151053333333335,0.14646028666666666,0.6985301662601625
google/gemini-2.5-flash,regular,all,750,750,0.32434666666666667,0.32434666666666667,0.149182916,0.7249264945300636
google/gemini-2.5-flash,tail,T90,60,60,0.11218833333333333,0.11218833333333333,0.09705063333333334,0.4101301783838652
google/gemini-2.5-flash,tail,T120,60,60,0.110875,0.110875,0.09176861666666666,0.3775410595427503
google/gemini-2.5-flash,tail,T150,60,60,0.09368966666666666,0.09368966666666666,0.07340746666666666,0.3170039242550389
google/gemini-2.5-flash,tail,T180,60,60,0.14498599999999998,0.14498599999999998,0.12558789999999997,0.4918620744753648
google/gemini-2.5-flash,tail,T210,60,60,0.18432733333333332,0.18432733333333332,0.16565534999999995,0.6411800110317233
google/gemini-2.5-flash,tail,all,300,300,0.1292132666666667,0.1292132666666667,0.11069399333333332,0.4475434495377484
google/gemini-2.5-flash,mirror,T90,10,10,0.38792,0.38792,0.36749599999999993,1.4632656730703986
google/gemini-2.5-flash,mirror,T120,10,10,0.312272,0.312272,0.3014871,1.4757884997034891
google/gemini-2.5-flash,mirror,T150,10,10,0.319278,0.319278,0.30203699999999994,1.1345546711102201
google/gemini-2.5-flash,mirror,T180,10,10,0.341352,0.341352,0.3186787,1.3904478032415426
google/gemini-2.5-flash,mirror,T210,10,10,0.4511,0.4511,0.43757260000000003,1.617739772002927
google/gemini-2.5-flash,mirror,all,50,50,0.3623844,0.3623844,0.34545428,1.4163592838257153
qwen/qwen3-235b-a22b,regular,T90,150,150,0.32571520000000004,0.32571520000000004,0.15189162666666667,0.6245567875416352
qwen/qwen3-235b-a22b,regular,T120,150,150,0.31645560000000006,0.31645560000000006,0.14057943333333334,0.5476375659117607
qwen/qwen3-235b-a22b,regular,T150,150,150,0.31558066666666673,0.31558066666666673,0.14160684666666667,0.5297258694072193
qwen/qwen3-235b-a22b,regular,T180,150,150,0.30857559999999995,0.30857559999999995,0.13148065333333336,0.5193114215450692
qwen/qwen3-235b-a22b,regular,T210,150,150,0.3021704,0.3021704,0.12712015333333332,0.47540201995644094
qwen/qwen3-235b-a22b,regular,all,750,750,0.31369949333333336,0.31369949333333336,0.13853574266666668,0.5393267328724252
qwen/qwen3-235b-a22b,tail,T90,60,60,0.07896166666666667,0.07896166666666667,0.06382396666666668,0.3016796813043079
qwen/qwen3-235b-a22b,tail,T120,60,60,0.07717866666666667,0.07717866666666667,0.058072283333333335,0.285604900624879
qwen/qwen3-235b-a22b,tail,T150,60,60,0.09186766666666667,0.09186766666666667,0.07158546666666665,0.33030621251263875
qwen/qwen3-235b-a22b,tail,T180,60,60,0.1044116666666667,0.1044116666666667,0.08501356666666667,0.3912818670054943
qwen/qwen3-235b-a22b,tail,T210,60,60,0.12401999999999999,0.12401999999999999,0.10534801666666666,0.45565511348860466
qwen/qwen3-235b-a22b,tail,all,300,300,0.09528793333333334,0.09528793333333334,0.07676865999999999,0.35290555498718484
qwen/qwen3-235b-a22b,mirror,T90,10,10,0.5335,0.5335,0.513076,2.040266205283836
qwen/qwen3-235b-a22b,mirror,T120,10,10,0.48328,0.48328,0.4724951,1.8684940508699754
qwen/qwen3-235b-a22b,mirror,T150,10,10,0.42323199999999994,0.42323199999999994,0.40599100000000005,1.4901624913588947
qwen/qwen3-235b-a22b,mirror,T180,10,10,0.5472400000000001,0.5472400000000001,0.5245667,1.9851173037365293
qwen/qwen3-235b-a22b,mirror,T210,10,10,0.36938000000000004,0.36938000000000004,0.35585259999999996,1.2985940714164674
qwen/qwen3-235b-a22b,mirror,all,50,50,0.4713263999999999,0.4713263999999999,0.45439628,1.7365268245331404
openai/gpt-4.1,regular,T90,150,150,0.32447733333333334,0.32447733333333334,0.15065375999999997,0.6922371735535646
openai/gpt-4.1,regular,T120,150,150,0.33381426666666664,0.33381426666666664,0.1579381,0.6732752572758456
openai/gpt-4.1,regular,T150,150,150,0.30591226666666665,0.30591226666666665,0.13193844666666668,0.5404583424397066
openai/gpt-4.1,regular,T180,150,150,0.3113741333333333,0.3113741333333333,0.13427918666666666,0.5388534217613284
openai/gpt-4.1,regular,T210,150,150,0.2966356,0.2966356,0.12158535333333333,0.44872725072182335
openai/gpt-4.1,regular,all,750,750,0.31444272,0.31444272,0.13927896933333334,0.5787102891504537
openai/gpt-4.1,tail,T90,60,60,0.07324233333333334,0.07324233333333334,0.058104633333333315,0.2714661709303325
openai/gpt-4.1,tail,T120,60,60,0.12632566666666664,0.12632566666666664,0.10721928333333335,0.428320822385705
openai/gpt-4.1,tail,T150,60,60,0.14981299999999997,0.14981299999999997,0.12953080000000003,0.5245787161663655
openai/gpt-4.1,tail,T180,60,60,0.1465053333333333,0.1465053333333333,0.12710723333333335,0.5270145796462672
openai/gpt-4.1,tail,T210,60,60,0.237069,0.237069,0.21839701666666664,0.8925071481880803
openai/gpt-4.1,tail,all,300,300,0.1465910666666667,0.1465910666666667,0.12807179333333332,0.5287774874633501
openai/gpt-4.1,mirror,T90,10,10,0.34385599999999994,0.34385599999999994,0.323432,1.208491739488501
openai/gpt-4.1,mirror,T120,10,10,0.21869,0.21869,0.20790509999999998,0.8946004625075791
openai/gpt-4.1,mirror,T150,10,10,0.305588,0.305588,0.28834699999999996,1.0461713653738705
openai/gpt-4.1,mirror,T180,10,10,0.259546,0.259546,0.2368727,0.905892085802342
openai/gpt-4.1,mirror,T210,10,10,0.209172,0.209172,0.1956446,0.7811900352352315
openai/gpt-4.1,mirror,all,50,50,0.26737040000000006,0.26737040000000006,0.25044027999999996,0.9672691376815049
deepseek/deepseek-chat,regular,T90,150,150,0.31534840000000003,0.31534840000000003,0.14152482666666666,0.5997884213559799
deepseek/deepseek-chat,regular,T120,150,150,0.31128693333333335,0.31128693333333335,0.13541076666666665,0.5567692572482483
deepseek/deepseek-chat,regular,T150,150,150,0.2996045333333333,0.2996045333333333,0.12563071333333334,0.4990319781095681
deepseek/deepseek-chat,regular,T180,150,150,0.3020056,0.3020056,0.12491065333333332,0.48703454570519805
deepseek/deepseek-chat,regular,T210,150,150,0.2927346666666667,0.2927346666666667,0.11768442,0.4744526415099045
deepseek/deepseek-chat,regular,all,750,750,0.3041960266666667,0.3041960266666667,0.129032276,0.5234153687857799
deepseek/deepseek-chat,tail,T90,60,60,0.12924799999999997,0.12924799999999997,0.11411030000000001,0.4782659277515463
deepseek/deepseek-chat,tail,T120,60,60,0.10274833333333332,0.10274833333333332,0.08364194999999999,0.37051906190835954
deepseek/deepseek-chat,tail,T150,60,60,0.11804366666666667,0.11804366666666667,0.09776146666666667,0.422691125228578
deepseek/deepseek-chat,tail,T180,60,60,0.10990000000000003,0.10990000000000003,0.09050189999999998,0.3963842717805666
deepseek/deepseek-chat,tail,T210,60,60,0.14422533333333332,0.14422533333333332,0.12555335,0.5174986369586223
deepseek/deepseek-chat,tail,all,300,300,0.12083306666666668,0.12083306666666668,0.10231379333333333,0.43707180472553453
deepseek/deepseek-chat,mirror,T90,10,10,0.35372000000000003,0.35372000000000003,0.333296,1.3047687536026567
deepseek/deepseek-chat,mirror,T120,10,10,0.33336,0.33336,0.3225751,1.219754326721376
deepseek/deepseek-chat,mirror,T150,10,10,0.36477,0.36477,0.347529,1.2575056102191065
deepseek/deepseek-chat,mirror,T180,10,10,0.5190720000000001,0.5190720000000001,0.49639869999999997,1.8560204134250982
deepseek/deepseek-chat,mirror,T210,10,10,0.41678999999999994,0.41678999999999994,0.40326259999999997,1.4697240276332058
deepseek/deepseek-chat,mirror,all,50,50,0.3975424,0.3975424,0.3806122799999999,1.4215546263202887
meta-llama/llama-4-scout,regular,T90,150,150,0.3799190666666666,0.3799190666666666,0.20609549333333332,1.067710784485459
meta-llama/llama-4-scout,regular,T120,150,150,0.3855066666666666,0.3855066666666666,0.2096305,1.0691710209326861
meta-llama/llama-4-scout,regular,T150,150,150,0.38158,0.38158,0.20760617999999997,1.0271207625517278
meta-llama/llama-4-scout,regular,T180,150,150,0.36367026666666663,0.36367026666666663,0.18657532,0.9788520243058058
meta-llama/llama-4-scout,regular,T210,150,150,0.39964879999999997,0.39964879999999997,0.2245985533333333,1.1594188655942301
meta-llama/llama-4-scout,regular,all,750,750,0.38206496,0.38206496,0.20690120933333328,1.0604546915739816
meta-llama/llama-4-scout,tail,T90,60,60,0.096841,0.096841,0.0817033,0.34372348615517834
meta-llama/llama-4-scout,tail,T120,60,60,0.05709166666666667,0.05709166666666667,0.037985283333333335,0.17970547284653599
meta-llama/llama-4-scout,tail,T150,60,60,0.08739166666666667,0.08739166666666667,0.06710946666666666,0.30085808144135284
meta-llama/llama-4-scout,tail,T180,60,60,0.09252166666666665,0.09252166666666665,0.07312356666666665,0.41649186710993213
meta-llama/llama-4-scout,tail,T210,60,60,0.087875,0.087875,0.06920301666666667,0.287994168503687
meta-llama/llama-4-scout,tail,all,300,300,0.08434420000000001,0.08434420000000001,0.06582492666666667,0.3057546152113373
meta-llama/llama-4-scout,mirror,T90,10,10,0.66883,0.66883,0.6484059999999999,3.278345039443978
meta-llama/llama-4-scout,mirror,T120,10,10,0.6378499999999999,0.6378499999999999,0.6270651,3.2230557302485634
meta-llama/llama-4-scout,mirror,T150,10,10,0.5379099999999999,0.5379099999999999,0.5206689999999999,2.6592588966867523
meta-llama/llama-4-scout,mirror,T180,10,10,0.6829599999999999,0.6829599999999999,0.6602866999999999,2.6684618013575028
meta-llama/llama-4-scout,mirror,T210,10,10,0.6568499999999998,0.6568499999999998,0.6433226000000001,2.8123401241899755
meta-llama/llama-4-scout,mirror,all,50,50,0.63688,0.63688,0.6199498799999998,2.9282923183853544
