source,n_component_participants,participant_id,question_order,question_id,world_id,civilization,template,horizon,resolution_turn,ground_truth,bin_min,bin_max,bin_unit,observed_bin,prob_sum_pct,prob_sum_abs_error_pct,response_time_ms,mean_prediction,p10,p25,p50,p75,p90,crps,mae,normalized_crps,normalized_mae,rps,prob_true_bin,entropy,prob_bin_1,prob_bin_2,prob_bin_3,prob_bin_4,prob_bin_5
human_individual,1,human_4b5ba0fb,9,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,2,100.402955003358,0.4029550033580023,63059,26.842809364548497,9.492063492063489,15.41602465331279,22.326656394453018,38.254113345521034,52.05022156573115,4.651466471058135,3.3266563944530176,0.07752444118430225,0.05544427324088363,0.0765941593991617,0.43411371237458146,0.9098016388614544,0.1264214046822743,0.43411371237458146,0.1665551839464885,0.12196209587513984,0.15094760312151587
human_individual,1,human_4b5ba0fb,10,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,3,99.95522722184919,0.04477277815081493,161575,39.83650615901456,13.011925042589434,29.169381107491915,44.64422341239481,52.82538832351366,57.13015532940547,6.059174615553778,9.644223412394808,0.10098624359256297,0.1607370568732468,0.18416011556851922,0.06875699888017918,0.8637865350159029,0.0889137737961927,0.1314669652855539,0.06875699888017918,0.29272116461366193,0.41814109742441224
human_individual,1,human_4b5ba0fb,11,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,5,100.1790911126035,0.1790911126035013,64796,29.919553072625693,5.386158475426279,13.724911452184177,31.531100478468886,44.874686716791985,53.34572490706321,9.577265401315687,16.468899521531114,0.15962109002192812,0.2744816586921852,0.2990469710683188,0.18033519553072633,0.9857985363681241,0.2227932960893855,0.18927374301676,0.1401117318435753,0.26748603351955286,0.18033519553072633
human_individual,1,human_4b5ba0fb,12,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,5,100.1790911126036,0.17909111260360078,27757,31.743016759776538,11.498929336188416,17.189781021897808,28.34938101788171,49.80637813211845,55.922551252847384,12.4461771312647,26.65061898211829,0.20743628552107832,0.4441769830353048,0.2669470990293686,0.2943016759776536,0.9261511113385311,0.10435754189944153,0.3367597765363127,0.16245810055865884,0.10212290502793336,0.2943016759776536
human_individual,1,human_4b5ba0fb,13,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,3,99.50749944034024,0.49250055965976003,54613,798.4251968503936,421.93857199840437,528.320702034304,705.6242520941364,1019.5353748680039,1396.714579055441,127.18765714682418,195.3757479058636,0.06359382857341209,0.0976878739529318,0.10779809722884752,0.21304836895388085,0.7564138944157721,0.06906636670416207,0.5640044994375703,0.21304836895388085,0.10956130483689525,0.04431946006749158
human_individual,1,human_4b5ba0fb,14,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,2,100.40295500335796,0.40295500335795964,13928,732.4414715719065,408.7029995775242,522.3912125052809,711.8715673848754,949.2843808338521,1116.7392657125079,145.7415659573439,250.87156738487545,0.07287078297867196,0.1254357836924377,0.03895873647945775,0.5277591973244145,0.6401214857445694,0.0885172798216278,0.5277591973244145,0.3583054626532887,0.014938684503901968,0.010479375696767098
human_individual,1,human_4b5ba0fb,15,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,1,99.7313633310947,0.2686366689053017,18481,1022.446689113356,536.7660343270101,778.2294489611568,1000.0000000000002,1228.1213535589266,1540.0233372228706,679.1176758908783,868.0000000000002,0.3395588379454392,0.4340000000000001,0.39676311689031496,0.015039281705948445,0.7880881292418921,0.015039281705948445,0.2484848484848481,0.4729517396184066,0.19236812570145898,0.07115600448933797
human_individual,1,human_4b5ba0fb,16,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,2,99.50749944034028,0.4925005596597174,23909,1115.185601799775,443.2357043235701,808.7409783480351,1165.1964715316765,1467.935871743487,1711.8314424635337,436.49328624012105,751.1964715316765,0.21824664312006054,0.37559823576583823,0.2060010426143302,0.16130483689538797,0.9304038451854225,0.08256467941507328,0.16130483689538797,0.280539932508436,0.3367829021372331,0.13880764904386955
human_individual,1,human_4b5ba0fb,17,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,5,100.40295500335806,0.4029550033580591,21238,16.129319955406913,8.593301435406698,10.574162679425838,13.875598086124404,20.063532401524785,29.348946135831387,11.23905172805953,18.124401913875595,0.28097629320148826,0.45311004784688985,0.5017591152969951,0.06845039018952061,0.7307648905648919,0.055072463768116024,0.605797101449275,0.1754738015607583,0.09520624303233,0.06845039018952061
human_individual,1,human_4b5ba0fb,18,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,5,100.40295500335802,0.4029550033580165,22453,18.305462653288743,8.36256448047163,12.328666175386882,18.102266736953084,22.83078545071166,30.240631163708102,11.076314601703416,15.897733263046916,0.2769078650425854,0.3974433315761729,0.4182663877734401,0.07513935340022294,0.8561907119748067,0.08628762541806019,0.30256410256410265,0.4229654403567442,0.1130434782608699,0.07513935340022294
human_individual,1,human_4b5ba0fb,19,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,2,99.95522722184916,0.04477277815084335,16980,21.27211646136618,11.49432739059967,17.13718570798412,21.076312307013676,26.042590949423257,30.796805678793262,3.7327764002680404,6.076312307013676,0.093319410006701,0.1519078076753419,0.19506595406101204,0.13818589025755879,0.7863311969400244,0.03964165733482654,0.13818589025755879,0.5077267637178048,0.25240761478163504,0.06203807390817476
human_individual,1,human_4b5ba0fb,20,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,3,100.40295500335797,0.40295500335797385,15834,27.027870680044593,18.693877551020407,24.688682490540078,27.77433780529756,30.85999312005504,34.925035360678926,5.2967179326133795,8.77433780529756,0.1324179483153345,0.219358445132439,0.16948865846641048,0.14202898550724596,0.6449399655617363,0.03277591973244153,0.01939799331103693,0.14202898550724596,0.648160535117057,0.15763656633221862
human_individual,1,human_4b5ba0fb,21,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,3,99.50749944034038,0.4925005596596179,18521,21.361079865016883,12.63068716661437,15.141198619391279,19.32538437401946,23.50957012864764,34.78391959798998,2.854061521917713,4.67461562598054,0.04756769203196188,0.077910260433009,0.15497664872880745,0.13430821147356614,0.5909752060786676,0.06231721034870644,0.716985376827896,0.13430821147356614,0.05106861642294724,0.03532058492688425
human_individual,1,human_4b5ba0fb,22,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,4,99.95522722184911,0.04477277815088598,21681,23.28107502799552,13.488817891373802,16.341853035143767,21.096911608093713,28.71273712737127,35.9728997289973,16.042814618561522,22.903088391906287,0.26738024364269203,0.3817181398651048,0.30940831325890433,0.08443449048152302,0.6159077994701161,0.021724524076147847,0.6309070548712208,0.2479283314669649,0.08443449048152302,0.01500559910414341
human_individual,1,human_4b5ba0fb,23,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,4,100.1790911126036,0.17909111260360078,26900,33.27150837988826,24.747200542925004,27.48048863250763,32.03596878181201,37.730883813306846,45.729890764647465,8.072843539404694,13.96403121818799,0.13454739232341156,0.2327338536364665,0.13042832620704733,0.22502793296089346,0.6000180017582613,0.008268156424581131,0.05072625698324035,0.6585474860335195,0.22502793296089346,0.05743016759776545
human_individual,1,human_4b5ba0fb,24,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,5,99.73136333109471,0.2686366689052875,30978,36.249158249158256,9.265164644714048,26.86602870813398,40.091055168719876,47.24959828602035,54.63791374122368,15.080051077007434,19.908944831280124,0.2513341846167906,0.33181574718800205,0.19840845164451593,0.22379349046015704,0.9024539742169875,0.12951739618406272,0.0868686868686869,0.14074074074074056,0.4190796857463528,0.22379349046015704
human_individual,1,human_98154a6d,1,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,3,100.10509721492373,0.10509721492373103,40671,785.1268591426073,202.48007085916777,452.84266196562396,704.7157338034378,1106.55737704918,1473.1082654249128,155.45345253029785,196.28426619656216,0.07772672626514893,0.09814213309828108,0.10908508483683624,0.20279965004374495,0.9008804649569152,0.19755030621172318,0.3970253718285216,0.20279965004374495,0.1503062117235342,0.052318460192476025
human_individual,1,human_98154a6d,2,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,2,100.45542126466984,0.45542126466983746,30185,979.0758500435923,396.2003454231449,694.9956859361523,998.2448442299257,1280.1268498942923,1522.6215644820297,304.61720837861543,537.2448442299257,0.15230860418930772,0.26862242211496284,0.14709670578416542,0.20209241499564104,0.8828877330502664,0.10095902353966832,0.20209241499564104,0.3973844812554488,0.24742807323452512,0.05213600697471669
human_individual,1,human_98154a6d,3,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,1,100.2802592397967,0.2802592397967061,52759,1134.8471615720528,395.50949913644314,792.2899884925218,1190.4761904761908,1528.8404944084753,1797.1656333038084,710.936329105114,1058.4761904761908,0.35546816455255703,0.5292380952380954,0.4122443889323243,0.10113537117903905,0.9607867762455904,0.10113537117903905,0.15179039301310004,0.25310043668122306,0.2967685589519656,0.1972052401746722
human_individual,1,human_98154a6d,4,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,2,100.45542126466982,0.45542126466982324,37898,1293.6355710549262,586.4176570458411,989.991296779809,1366.1830915457729,1662.448499117128,1864.979399646851,608.1883897771869,952.1830915457729,0.30409419488859346,0.4760915457728864,0.30514092712956525,0.10270270270270226,0.8932397392148568,0.052136006974716695,0.10270270270270226,0.20034873583260715,0.34856146469049687,0.2962510897994771
human_individual,1,human_98154a6d,5,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,5,100.28025923979673,0.2802592397967345,34783,18.057641921397376,9.174587293646821,12.61130565282641,17.820163487738416,22.277150642273252,28.14940577249575,9.990921974643356,14.179836512261584,0.2497730493660839,0.3544959128065396,0.44477130489502503,0.050480349344978234,0.7822202137165222,0.04873362445414851,0.3491703056768561,0.4487336244541485,0.10288209606986864,0.050480349344978234
human_individual,1,human_98154a6d,6,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,5,100.28025923979673,0.2802592397967345,21740,22.794759825327514,10.671378091872793,17.35685367264315,23.979178716020822,28.986456968108342,31.987767584097856,6.830090345148879,10.020821283979178,0.17075225862872195,0.25052053209947944,0.27598703304666206,0.09938864628820959,0.8645002266598965,0.050480349344978234,0.14829694323144077,0.30200873362445435,0.3998253275109171,0.09938864628820959
human_individual,1,human_98154a6d,7,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,2,100.28025923979672,0.2802592397967203,35825,26.861135371179042,12.126537785588749,21.431897555296867,28.624312156078044,34.32887568103021,37.731550272412086,7.611519765380624,13.624312156078044,0.1902879941345156,0.3406078039019511,0.3362533513853665,0.0993886462882096,0.8675490457718416,0.048733624454148514,0.0993886462882096,0.1500436681222704,0.34917030567685614,0.35266375545851536
human_individual,1,human_98154a6d,8,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,3,100.28025923979673,0.2802592397967345,19851,27.61572052401747,16.041426927502872,23.94706559263523,29.00394910048267,34.30064708810354,37.72025883524142,5.882127483006999,10.003949100482671,0.14705318707517498,0.2500987275120668,0.1740888999065618,0.15179039301310002,0.8191085462290114,0.04873362445414851,0.050480349344978234,0.15179039301310002,0.3980786026200875,0.35091703056768575
human_individual,1,human_98154a6d,9,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,3,100.45542126466982,0.45542126466982324,43096,21.588491717523972,3.42558486809358,8.56396217023395,19.1591382904795,32.9894644424934,44.0256111757858,5.034723621437735,4.8408617095204995,0.08391206035729558,0.08068102849200832,0.13169725959612613,0.1986050566695732,0.9135806249414734,0.35030514385353084,0.250915431560593,0.1986050566695732,0.1497820401046203,0.05039232781168267
human_individual,1,human_98154a6d,10,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,4,99.92993519005071,0.07006480994928665,20624,22.848378615249782,6.0637732506643145,13.55832241153343,21.035386631716914,31.279069767441857,42.06112054329371,13.668815176658407,22.964613368283086,0.22781358627764012,0.38274355613805144,0.279839516822198,0.10324276950043786,0.8792537626211666,0.19789658194566137,0.40122699386503075,0.24872918492550447,0.10324276950043786,0.04890446976336551
human_individual,1,human_98154a6d,11,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,4,100.2802592397968,0.28025923979680556,21073,31.04803493449782,11.865284974093306,20.900783289817237,31.828637147786083,41.805149210064364,47.83499122293739,8.041437728395513,14.171362852213917,0.1340239621399252,0.23618938087023195,0.11931667969718347,0.2985152838427949,0.9330519426494576,0.10113537117903895,0.20069868995633225,0.3037554585152838,0.2985152838427949,0.09589519650655018
human_individual,1,human_98154a6d,12,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,5,99.75477316517782,0.24522683482217644,23887,38.44951712028095,18.236135957066203,30.06471095772218,40.49801674746584,48.04408677396782,55.21763470958713,13.872905588810253,19.50198325253416,0.23121509314683755,0.32503305420890266,0.17703290087804013,0.2509218612818263,0.8780530006589333,0.04899034240561894,0.09815627743634753,0.2035118525021951,0.39841966637401205,0.2509218612818263
human_individual,1,human_98154a6d,13,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,1,100.45542126466984,0.45542126466983746,32638,856.320836965998,442.24701808387834,574.6440938822623,795.3058868795688,1083.628094997473,1396.5457685664937,290.8879722931957,431.3058868795688,0.14544398614659784,0.2156529434397844,0.29197633947472224,0.05213600697471669,0.7818956183888094,0.05213600697471669,0.45318221447253737,0.345074106364429,0.10095902353966832,0.04864864864864864
human_individual,1,human_98154a6d,14,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,2,100.28025923979683,0.280259239796834,33731,1013.9737991266377,473.2453092425295,711.952744961779,995.6121105748135,1293.6786654960495,1595.2589991220366,295.95665974828165,510.6121105748135,0.14797832987414083,0.25530605528740674,0.145746229095555,0.2513537117903931,0.8821301742264933,0.053973799126637516,0.2513537117903931,0.3980786026200871,0.19895196506550256,0.09764192139737977
human_individual,1,human_98154a6d,15,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,1,100.2802592397968,0.28025923979680556,25860,1294.8471615720528,858.345715700842,1028.4794452699357,1298.8204456094368,1548.929663608563,1798.9464442493422,800.1632044860012,994.8204456094368,0.4000816022430006,0.49741022280471836,0.5698491638222003,0.012052401746724872,0.7638922066842148,0.012052401746724872,0.03650655021834064,0.3526637554585151,0.3998253275109168,0.1989519650655026
human_individual,1,human_98154a6d,16,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,1,99.57961114030476,0.42038885969523676,25667,1383.4652594547053,896.7563837129054,1132.16011042098,1403.637938501516,1667.349327091867,1866.9397308367468,1023.6204409058996,1242.637938501516,0.5118102204529498,0.6213189692507579,0.623506365019582,0.010378188214599782,0.7599698934738635,0.010378188214599782,0.02796833773087072,0.2548812664907653,0.4061565523306945,0.30061565523306966
human_individual,1,human_98154a6d,17,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,2,100.45542126466975,0.4554212646697522,33864,21.185701830863128,10.675305975521962,15.629949604031687,20.78636959370905,26.858929812369706,31.64141765114663,6.640918638422059,10.78636959370905,0.1660229659605515,0.2696592398427263,0.1673585008919825,0.24219703574542256,0.8370763100289129,0.01900610287707061,0.24219703574542256,0.399128160418483,0.2509154315605932,0.08875326939843071
human_individual,1,human_98154a6d,18,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,3,100.28025923979678,0.28025923979677714,28925,23.68908296943232,16.13857532113663,18.812767613857535,23.269754768392374,28.789394697348683,32.71860095389509,3.0399217328809423,5.2697547683923744,0.07599804332202356,0.13174386920980935,0.05788394576762465,0.44873362445414827,0.7650351185583291,0.015545851528384214,0.0766812227074235,0.44873362445414827,0.3491703056768559,0.10986899563318807
human_individual,1,human_98154a6d,19,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,3,100.28025923979685,0.2802592397968482,25052,26.98689956331878,17.211103938024532,21.646223369916072,27.40934906072521,32.608134280180764,37.04325371207231,4.629836242099851,8.409349060725209,0.11574590605249628,0.21023372651813022,0.13154813981426744,0.2705676855895199,0.7862441311236168,0.00855895196506542,0.05048034934497817,0.2705676855895199,0.39982532751091665,0.2705676855895199
human_individual,1,human_98154a6d,20,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,3,100.28025923979678,0.28025923979677714,39046,29.292576419213972,19.533527696793,24.989125706829054,29.969551979121356,34.975866608161475,37.99034664326459,4.526507526547998,7.969551979121356,0.11316268816369994,0.19923879947803388,0.19964356133559613,0.17973799126637588,0.7039944760571558,0.015545851528384214,0.005065502183406087,0.17973799126637588,0.40157205240174654,0.3980786026200873
human_individual,1,human_98154a6d,21,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,2,99.92993519005078,0.0700648099492156,16606,33.21822962313761,22.64440078585462,26.966553112418705,32.2669557138433,39.56659619450318,46.80338266384777,9.524136285406165,13.266955713843302,0.15873560475676943,0.22111592856405504,0.22574440367437582,0.08921998247151619,0.7202186595031835,0.02085889570552148,0.08921998247151619,0.565994741454864,0.2487291849255043,0.07519719544259419
human_individual,1,human_98154a6d,22,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,3,99.9299351900508,0.07006480994920139,19260,37.90885188431201,24.20979020979021,29.73372781065089,38.43041351711872,46.040462427745666,53.53541076487252,3.489780987336515,3.4304135171187227,0.058163016455608584,0.05717355861864538,0.0949284151162818,0.3258545135845749,0.8100559216476226,0.012094653812445203,0.08220858895705517,0.3258545135845749,0.3942156003505697,0.185626643295355
human_individual,1,human_98154a6d,23,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,5,100.28025923979682,0.28025923979681977,22748,39.45327510917031,24.031413612565444,30.026178010471206,39.99421631000579,49.95026331187829,55.98010532475132,4.871512936626986,8.00578368999421,0.08119188227711643,0.13342972816657017,0.16541263515188492,0.29851528384279485,0.8385861204791155,0.01205240174672487,0.08716157205240169,0.30026200873362446,0.30200873362445413,0.29851528384279485
human_individual,1,human_98154a6d,24,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,5,99.92993519005073,0.07006480994927244,20665,43.104294478527606,26.922252010723863,36.05580693815989,44.6606334841629,52.55545889517182,57.02218355806873,5.899652202693681,10.3393665158371,0.09832753671156134,0.17232277526395165,0.10524011027121523,0.4029798422436459,0.7663003482050218,0.010341805433829936,0.041893076248904496,0.19614373356704617,0.3486415425065735,0.4029798422436459
human_individual,1,human_b408cdd6,1,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,1,100.19577681443154,0.1957768144315395,71914,925.1919050942076,445.8289334741288,597.1488912354803,866.7301285102326,1211.8030412744379,1523.099203475742,331.09338138985044,502.7301285102326,0.16554669069492522,0.2513650642551163,0.3161214401440668,0.05457083042568037,0.8553534763874495,0.05457083042568037,0.39651081646894665,0.2932309839497559,0.1927424982554078,0.06294487090020932
human_individual,1,human_b408cdd6,2,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,2,100.05593623269475,0.0559362326947479,81838,769.1125087351506,161.60361377752704,402.83886445421865,688.9244302279092,1112.419700214133,1491.722169362512,164.94771184497267,203.92443022790917,0.08247385592248634,0.10196221511395459,0.06753822833817033,0.34954577218728167,0.9216177561892603,0.24751921733053778,0.34954577218728167,0.19580712788259969,0.14689028651292815,0.06023759608665275
human_individual,1,human_b408cdd6,3,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,1,100.47545797790508,0.47545797790508004,58182,782.32428670842,136.14400757934618,340.36001894836545,725.4255903349805,1170.9102482495223,1513.0787977254265,236.96154018230118,421.4255903349805,0.11848077009115059,0.21071279516749025,0.19060823673382007,0.29380654140570656,0.9420508765117256,0.29380654140570656,0.25344467640918583,0.2186499652052888,0.1713291579679886,0.06276965901183024
human_individual,1,human_b408cdd6,4,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,1,99.77625506922111,0.22374493077889213,42367,556.5522074281712,96.06193200942454,240.15483002356132,498.14890991361614,791.6495269436444,1086.9809992962705,193.8779463756299,337.14890991361614,0.09693897318781496,0.16857445495680806,0.10048636541541184,0.4163980378416254,0.7581419452285324,0.4163980378416254,0.3407147862648919,0.19915907498248045,0.022564821303433846,0.021163279607568395
human_individual,1,human_b408cdd6,5,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,2,99.6364144874844,0.36358551251559845,37632,19.93263157894737,6.256860592755226,11.90903986524425,19.910162829870856,27.955706984667806,33.60269360269362,5.444148544411763,9.910162829870856,0.13610371361029408,0.24775407074677142,0.1394073007079101,0.24996491228070195,0.9702462498916637,0.12785964912280678,0.24996491228070195,0.24996491228070195,0.2471578947368417,0.12505263157894755
human_individual,1,human_b408cdd6,6,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,3,99.63641448748423,0.363585512515769,41266,18.641403508771926,8.536238749407861,12.586451918522025,18.805256869772997,24.662273476112023,29.357495881383855,2.2014838149926392,0.8052568697729967,0.05503709537481598,0.020131421744324918,0.0554711480455525,0.35242105263157897,0.8349103008811641,0.08014035087719308,0.296280701754386,0.35242105263157897,0.2555789473684209,0.015578947368421036
human_individual,1,human_b408cdd6,7,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,3,100.19577681443155,0.1957768144315537,80689,16.103279832519185,2.7153008053055436,6.788252013263858,14.609769792251534,24.524776604386656,31.509341998375305,3.803460148384764,4.390230207748466,0.0950865037096191,0.10975575519371165,0.11453311899893306,0.19553384508025135,0.9591889509064366,0.29462665736217714,0.24856943475226848,0.19553384508025135,0.17180739706908535,0.0894626657362177
human_individual,1,human_b408cdd6,8,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,3,100.4754579779052,0.47545797790519373,23151,15.089770354906054,2.4765187419215877,6.191296854803969,13.52525801195003,22.763611302549958,30.375350140056025,4.468133098309972,8.47474198804997,0.11170332745774929,0.21186854970124927,0.12315666724294647,0.20194850382741836,0.9359885667013235,0.32303409881697953,0.2562282533054979,0.20194850382741836,0.14906054279749453,0.06972860125260967
human_individual,1,human_b408cdd6,9,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,2,100.47545797790517,0.4754579779051653,57051,29.181628392484352,14.193571176262807,18.761921582479697,27.186167693036495,38.199105145413895,47.8434004474273,4.926945065747299,8.186167693036495,0.08211575109578832,0.1364361282172749,0.10629203150265228,0.3940153096729293,0.849508699755568,0.027974947807933175,0.3940153096729293,0.29380654140570633,0.18663883089770394,0.0975643702157272
human_individual,1,human_b408cdd6,10,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,3,100.33561739616832,0.3356173961683169,30942,28.478048780487804,14.490812830893802,18.51292432264092,25.832942280619427,35.93383388080714,47.00258397932818,4.875973345630112,9.167057719380573,0.08126622242716854,0.15278429532300955,0.0689793975888988,0.2970034843205572,0.7841548481706379,0.0071080139372822326,0.4475261324041813,0.2970034843205572,0.1618118466898955,0.08655052264808373
human_individual,1,human_b408cdd6,11,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,5,99.91609565095791,0.08390434904208632,38247,25.801259622113353,14.220900594732367,17.86321155480033,23.93372982158028,32.119877441593246,39.73461012311898,16.91767397961381,24.06627017841972,0.2819612329935635,0.401104502973662,0.48708008311292506,0.029531140657802633,0.6798134592037298,0.008537438768369559,0.4941917424772573,0.36543037088873326,0.10230930720783721,0.029531140657802633
human_individual,1,human_b408cdd6,12,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,5,100.19577681443164,0.19577681443163897,33414,26.365666434054436,14.354384914696197,18.214606405267883,24.80490523968785,32.79264214046823,41.01292596944772,23.040936923806147,30.19509476031215,0.3840156153967691,0.5032515793385358,0.47198261105854467,0.03084438241451505,0.6986791540104899,0.00851360781577117,0.46629448709002086,0.37557571528262385,0.11877180739706915,0.03084438241451505
human_individual,1,human_b408cdd6,13,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,3,100.19577681443148,0.19577681443148265,136749,486.950453593859,80.48301039033976,201.20752597584936,403.4663442160417,692.2611850060459,1010.8949416342421,269.3241003071491,497.5336557839583,0.13466205015357455,0.24876682789197915,0.24014791411105682,0.10760642009769697,0.6991825820791635,0.496999302163294,0.3462665736217722,0.10760642009769697,0.040614096301465556,0.008513607815771184
human_individual,1,human_b408cdd6,14,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,2,100.3356173961684,0.33561739616840214,46290,551.7770034843204,115.21477318346041,288.03693295865094,523.1676495366469,724.65599550688,1034.732272069465,92.87613611759247,62.16764953664688,0.04643806805879623,0.03108382476832344,0.037188141169614816,0.49630662020905897,0.706111889653151,0.34717770034843226,0.49630662020905897,0.09630662020905927,0.050313588850174173,0.009895470383275295
human_individual,1,human_b408cdd6,15,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,1,100.19577681443147,0.19577681443146844,53393,983.251919050942,502.8062970568102,797.0568104038326,996.1443128614706,1193.472872486918,1450.5860579888956,664.7269022021433,864.1443128614706,0.3323634511010716,0.43207215643073527,0.38150138617737894,0.047592463363573034,0.7545458850549548,0.047592463363573034,0.20390788555478026,0.5067690160502442,0.226238660153524,0.015491974877878565
human_individual,1,human_b408cdd6,16,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,2,99.63641448748427,0.36358551251572635,55971,1034.8070175438597,587.7587758775876,850.1701125359853,1036.639623135305,1246.6948704389217,1472.765732416711,443.5522340443488,622.6396231353051,0.2217761170221744,0.31131981156765254,0.18695788242536165,0.15592982456140345,0.7069798155995564,0.026807017543859724,0.15592982456140345,0.5362807017543856,0.26540350877193014,0.015578947368421029
human_individual,1,human_b408cdd6,17,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,5,99.77625506922121,0.22374493077879265,72230,21.9957953749124,11.62248438584316,16.853464596743652,22.25672093903824,27.659977281332825,30.901931086709578,5.975721601468965,9.743279060961761,0.14939304003672413,0.24358197652404404,0.32139614963986674,0.049194113524877375,0.7752407405641899,0.008549404344779316,0.20196215837421175,0.3701471618780658,0.3701471618780658,0.049194113524877375
