model,eci,fb_overall,question_type,group,horizon,n_items,n_valid,excess_brier,brier,recov,excess_bits,ncrps_global,excess_ncrps_global,crps,excess_t2,stay,gain,excess_nonews
anthropic/claude-sonnet-5,155.90,59.9,bank,NB1_value_threshold,all,51,51,0.13366668627450984,0.2853737254901961,-0.3598805571420052,0.5245478809504472,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB4_drawdown,90,4,4,0.0980665,0.30169,-1.114573113538107,0.3954272925011284,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB4_drawdown,120,7,7,0.08434157142857143,0.2866142857142857,-0.7671562538350334,0.3014245158363407,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB4_drawdown,150,11,11,0.11357809090909089,0.2955545454545454,-0.6696879021836017,0.3783207964846268,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB4_drawdown,180,11,11,0.031710363636363634,0.21930363636363637,0.4918758758525451,0.10538296466719538,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB4_drawdown,210,11,11,0.042105363636363635,0.2228,0.3924660166666887,0.14471164246080975,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB4_drawdown,all,44,44,0.06918156818181818,0.2574386363636363,-0.12047753717852872,0.24100568683176923,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB6_event,90,5,5,0.12092719999999998,0.29933999999999994,-0.6892293594385588,0.5066457138890617,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB6_event,120,2,2,0.6064010000000002,0.7254400000000001,-3.630393781354755,2.567356911479925,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NB6_event,all,7,7,0.25963400000000003,0.42108285714285715,-1.9320231407838575,1.0954203417721655,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NEW_civil_war,120,2,2,0.0002965,0.05271,0.9984993914057894,0.005827774688837634,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NEW_civil_war,150,4,4,0.02388775,0.159995,0.7902610131022387,0.26106503587672897,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NEW_civil_war,180,5,5,0.06580699999999999,0.2559600000000001,-0.0995872808996272,0.5212910712336529,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NEW_civil_war,210,6,6,0.08031716666666668,0.27473,-0.44488685937701455,0.6676793129017472,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NEW_civil_war,all,17,17,0.05335776470588235,0.21609294117647057,0.3885535712119026,0.4510851133213728,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW1_war_at,90,7,7,0.168835,0.3428285714285714,-1.2213252638404644,0.6056262989749187,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW1_war_at,120,10,10,0.17256479999999996,0.355392,-1.568968391968177,0.7023489048182264,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW1_war_at,150,10,10,0.18101520000000001,0.35649800000000004,-1.4291733988931417,0.6984677778001531,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW1_war_at,180,11,11,0.2357441818181818,0.4000345454545455,-1.750497981557181,0.8903779985171906,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW1_war_at,210,11,11,0.20417863636363637,0.37354363636363636,-1.5321341398107071,0.742105253590998,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW1_war_at,all,49,49,0.19503665306122445,0.36791959183673467,-1.529098619220818,0.7388748304530266,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW2_diplo,90,8,8,0.200144,0.3654449999999999,-1.363003105113401,0.850333345209967,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW2_diplo,120,8,8,0.09093912500000001,0.2704725,-0.2905276079278667,0.37189386310263195,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW2_diplo,150,8,8,0.1413455,0.32577,-1.1554620246890988,0.6583702371939943,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW2_diplo,180,11,11,0.10033181818181819,0.2861581818181818,-0.5634429318185039,0.38581479237298205,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW2_diplo,210,9,9,0.17124977777777783,0.3305777777777778,-0.888673215301061,0.7222777574697318,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW2_diplo,all,44,44,0.13873470454545456,0.31401000000000007,-0.8566109480039918,0.5861191385768894,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW5_wonder,90,6,6,0.11298266666666668,0.26905666666666667,-0.20289021854083722,0.42479522010094445,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW5_wonder,120,7,7,0.057873714285714285,0.23562857142857144,0.19892587934730177,0.1897163333505833,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW5_wonder,150,5,5,0.05721679999999999,0.21643999999999997,0.3696979845070546,0.19519821818998484,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW5_wonder,180,8,8,0.08430212499999999,0.2670475,-0.2534769913593302,0.2900917837253275,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW5_wonder,210,8,8,0.058548875,0.2501625,-0.002783183576647641,0.18952266955667618,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,NW5_wonder,all,34,34,0.0738795294117647,0.24951823529411765,0.006478702550820947,0.2555791873901678,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S3_wars_at_T,90,3,3,0.17173733333333333,0.3436866666666667,-1.200331408657624,0.5768937940458669,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S3_wars_at_T,all,3,3,0.17173733333333333,0.3436866666666667,-1.200331408657624,0.5768937940458669,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S4_gov_change_count,90,10,10,0.20077429999999996,0.38043599999999994,-1.854409333179789,0.7890751404567681,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S4_gov_change_count,120,8,8,0.2370075,0.40422,-1.8628416125622835,0.8433241683600087,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S4_gov_change_count,150,5,5,0.183429,0.29070399999999996,-0.28519180241723574,0.6117918246349696,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S4_gov_change_count,180,4,4,0.10772324999999999,0.27062499999999995,-0.23680154308496437,0.3349088978368857,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S4_gov_change_count,210,5,5,0.0634238,0.2636,-0.27296191779832113,0.21543038435837794,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S4_gov_change_count,all,32,32,0.17403000000000002,0.340379375,-1.080438729537287,0.6285341058675635,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S5_civ_wonders,90,8,8,0.1165145,0.3101775,-1.0681701191046735,0.4261462642569118,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S5_civ_wonders,120,8,8,0.04830149999999999,0.22752499999999998,0.31754890394410595,0.16567836334724123,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S5_civ_wonders,150,10,10,0.11049859999999997,0.30700000000000005,-1.0654484416414634,0.37000340931382963,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S5_civ_wonders,180,9,9,0.12363544444444445,0.3196577777777777,-1.2904925699723546,0.47511719089753385,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S5_civ_wonders,210,8,8,0.10911912500000001,0.30249500000000007,-0.9270783433739596,0.35003934843341894,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S5_civ_wonders,all,43,43,0.1025392093023256,0.2946162790697675,-0.7702697168571231,0.36072094463992266,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S6_city_founding,90,7,7,0.1499932857142857,0.3313428571428571,-1.1848849138388475,0.6440031964122512,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S6_city_founding,120,8,8,0.07844287500000001,0.26277249999999996,-0.1944940926559351,0.26453686015889255,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S6_city_founding,150,7,7,0.08222828571428571,0.2724714285714286,-0.37604769805258464,0.29096172508871204,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S6_city_founding,180,6,6,0.04010450000000001,0.22089666666666666,0.4205207984645283,0.13968809392425566,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S6_city_founding,210,6,6,0.022505666666666674,0.19219333333333335,0.7197732187252268,0.10052804996731535,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S6_city_founding,all,34,34,0.07731632352941176,0.25904176470588236,-0.13243241496811087,0.2971278292684503,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S7_any_destroyed,90,2,2,0.5263925,0.61565,-2.2747562094654494,1.836160594760829,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,S7_any_destroyed,all,2,2,0.5263925,0.61565,-2.2747562094654494,1.836160594760829,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W1_wonder_race,90,7,7,0.222506,0.41666285714285717,-2.9844820440928923,1.1696966612150503,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W1_wonder_race,120,6,6,0.19233699999999998,0.3822933333333333,-2.203285386746312,0.9230383471989733,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W1_wonder_race,150,7,7,0.19761985714285715,0.36060857142857144,-1.2711979890950107,0.9470270095437103,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W1_wonder_race,180,8,8,0.161235,0.3254225,-0.8789220684632191,0.696369953476968,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W1_wonder_race,210,8,8,0.20046487499999996,0.3768775,-1.7241748329791622,0.9535147063908482,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W1_wonder_race,all,36,36,0.19412505555555556,0.3709183333333333,-1.6517381145174133,0.932065918262436,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W2_directed_conquest,90,9,9,0.204094,0.3565844444444445,-1.0930666624125727,0.9831244793743655,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W2_directed_conquest,120,9,9,0.23201911111111106,0.4007311111111111,-1.8542849019672163,0.9659986544719342,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W2_directed_conquest,150,11,11,0.1986704545454545,0.37705636363636363,-1.774181058831743,0.7554880183954453,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W2_directed_conquest,180,10,10,0.2010943,0.37572799999999995,-1.668225718922118,0.777881495141782,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W2_directed_conquest,210,10,10,0.16920329999999997,0.344466,-1.2639739460751191,0.6327499272105334,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W2_directed_conquest,all,49,49,0.20027283673469387,0.3707224489795918,-1.5175595290778348,0.8154855230712195,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W3_capture_k,90,8,8,0.10920862499999999,0.3106825,-1.250511966492276,0.39681574324359037,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W3_capture_k,120,9,9,0.21596955555555553,0.38632666666666665,-1.7117242803291357,0.8895873731853491,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W3_capture_k,150,9,9,0.250193,0.4391911111111111,-3.1013975887814045,0.9517457663421678,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W3_capture_k,180,6,6,0.28734333333333334,0.45194,-2.364544709418056,1.0910569771733938,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W3_capture_k,210,6,6,0.3361705,0.5278133333333334,-4.76056925313372,1.2981685881793348,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W3_capture_k,all,38,38,0.2318477631578947,0.4156221052631579,-2.5008751974409655,0.8968915156266513,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W4_lose_k,90,9,9,0.07542988888888888,0.25625777777777775,-0.09046677450289042,0.2933756831021691,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W4_lose_k,120,9,9,0.19198966666666664,0.3796866666666666,-2.0815477050329294,0.7516272387695001,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W4_lose_k,150,7,7,0.268793,0.4543514285714286,-3.1711118155760154,0.9838359766013788,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W4_lose_k,180,5,5,0.25234299999999993,0.4130000000000001,-1.8244294460674024,0.8671537149585262,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W4_lose_k,210,5,5,0.3727578,0.497872,-1.9847893035076845,1.2283589964696149,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W4_lose_k,all,35,35,0.21182374285714287,0.38452342857142857,-1.7402701375082201,0.7648411911484394,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W5_tech_lead,90,6,6,0.1393083333333333,0.2966966666666666,-0.5042201306530854,0.7492941931040313,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W5_tech_lead,120,6,6,0.043402500000000004,0.2359,0.24520673014216776,0.19454983828603745,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W5_tech_lead,150,4,4,0.020753999999999998,0.17000500000000002,0.7940029181431081,0.1534761975526024,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W5_tech_lead,180,3,3,0.0033913333333333317,0.146,0.9684207912494491,0.01308652498494467,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W5_tech_lead,210,4,4,0.00787375,0.17564000000000002,0.9042515998601547,0.04090090078116465,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W5_tech_lead,all,23,23,0.05308478260869564,0.21809391304347828,0.3754060538472165,0.2817318328969702,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W6_peace_at,90,7,7,0.12091771428571428,0.3003314285714285,-0.7130482651425607,0.467509910871457,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W6_peace_at,120,3,3,0.067479,0.23033333333333336,0.22567578422335033,0.28454320386493476,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W6_peace_at,150,1,1,0.23619600000000004,0.29610000000000003,-0.2425090480599279,0.7903517628125503,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W6_peace_at,210,1,1,0.020164000000000005,0.0748,0.8967875350627547,0.1184741290779161,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,bank,W6_peace_at,all,12,12,0.10876841666666665,0.263685,-0.14392625422764738,0.41958540663212246,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_comparative,90,4,4,0.010346750000000002,0.033235,0.9544420312907632,0.06199877036035659,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_comparative,120,4,4,0.0003645,0.031625,0.9983336343001606,0.006109191276034015,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_comparative,150,1,1,0.00016900000000000012,0.0358,0.9992116397426867,0.002809873600624957,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_comparative,all,9,9,0.004779333333333333,0.03280444444444444,0.9784690360371093,0.03058241334957638,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_government_at,90,4,4,0.0785085,0.09077500000000001,0.6697625702730158,0.38209697744976806,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_government_at,120,4,4,0.09979299999999999,0.10569999999999997,0.5911681203475725,0.47621262813722387,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_government_at,150,5,5,0.1107882,0.12999999999999998,0.519957259513268,0.48986921632705505,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_government_at,180,5,5,0.0327206,0.058132,0.8543087227045362,0.19835035507757182,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_government_at,210,4,4,0.07045375000000001,0.09158,0.6921719943855509,0.3355057902033305,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_government_at,all,22,22,0.07784386363636364,0.09513090909090907,0.6654940684827289,0.37347088364474657,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_tech_discovered,90,3,3,0.016571,0.029179999999999998,0.9301953317522569,0.14008682055053556,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_tech_discovered,120,4,4,0.005838249999999999,0.028749999999999998,0.9742908318682274,0.05617031199826869,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_tech_discovered,150,5,5,0.025552199999999997,0.039428000000000005,0.8917849165820361,0.1446433355148256,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_tech_discovered,180,5,5,0.0031251999999999994,0.008664,0.9872159671964303,0.05177449248894196,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_tech_discovered,210,5,5,0.0107364,0.034792000000000003,0.952482115069017,0.070047906936306,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,EX_tech_discovered,all,22,22,0.012278863636363635,0.02804363636363636,0.947578919792167,0.08987592656113862,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB1_value_threshold,90,2,2,0.0004000000000000002,0.0479,0.9980246913580247,0.00829390754493936,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB1_value_threshold,120,4,4,0.12622499999999998,0.173725,0.3766666666666668,0.45842739955924866,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB1_value_threshold,150,5,5,0.07098,0.11848,0.6494814814814815,0.26916416967372736,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB1_value_threshold,180,4,4,0.11250000000000002,0.16,0.4444444444444444,0.41812315596376115,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB1_value_threshold,210,5,5,0.09806000000000001,0.14556,0.5157530864197531,0.3749301196675156,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB1_value_threshold,all,20,20,0.09004500000000001,0.13754499999999997,0.5553333333333333,0.33716307419440666,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB4_drawdown,90,3,3,0.016608333333333333,0.029859999999999998,0.9298481509901513,0.11764233471147036,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB4_drawdown,120,4,4,0.02592725,0.042725,0.8888207553743586,0.19507962884391955,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB4_drawdown,150,4,4,0.06008975,0.07772499999999999,0.7413990288974555,0.3173717157369178,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB4_drawdown,180,4,4,0.04140499999999999,0.061814999999999995,0.819656779476458,0.23719024320800328,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB4_drawdown,210,5,5,0.1083502,0.137,0.5105032658655831,0.4335604965216424,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB4_drawdown,all,20,20,0.0550632,0.075182,0.7604710607043986,0.27596479189489925,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB6_event,90,3,3,0.0011819999999999999,0.01038,0.9950914028953248,0.03203283869191307,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NB6_event,all,3,3,0.0011819999999999999,0.01038,0.9950914028953248,0.03203283869191307,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NEW_civil_war,90,3,3,0.0005086666666666666,0.00842,0.9978988414713067,0.01988375448547516,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NEW_civil_war,120,4,4,8.924999999999999e-05,0.023695,0.999605776206772,0.00259795007991126,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NEW_civil_war,150,4,4,0.00010050000000000002,0.037559999999999996,0.9995271489433778,0.0022233858507765686,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NEW_civil_war,180,5,5,0.00016400000000000006,0.030268,0.9992541928911849,0.003912810794690122,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NEW_civil_war,210,4,4,0.00022150000000000007,0.03615,0.9989652989772109,0.004843038534104067,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NEW_civil_war,all,20,20,0.00019955000000000003,0.028310999999999996,0.9991006746404896,0.005893640764452183,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW1_war_at,90,3,3,0.043672333333333334,0.07094666666666667,0.8039187221350031,0.1987404850949481,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW1_war_at,120,4,4,0.013137,0.026799999999999997,0.9444141205143503,0.12515402229008657,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW1_war_at,150,3,3,0.004220666666666667,0.027940000000000003,0.9813476479062875,0.058492652147524644,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW1_war_at,180,3,3,0.015875666666666666,0.02466666666666667,0.9341829423169672,0.16589736253423482,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW1_war_at,210,2,2,0.021756499999999998,0.024249999999999997,0.9120972580518087,0.2155824428981343,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW1_war_at,all,15,15,0.019157800000000003,0.03509066666666667,0.918152541421877,0.1467448316191158,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW2_diplo,90,3,3,0.007457333333333333,0.032493333333333325,0.9668509924550891,0.07683051484806895,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW2_diplo,120,4,4,0.1506225,0.17847,0.32198602311475233,0.5486112677075754,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW2_diplo,150,4,4,0.040615,0.042609999999999995,0.8362331404608778,0.2493897284358499,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW2_diplo,180,5,5,0.0842922,0.09424000000000002,0.64885887319508,0.3623547410418773,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW2_diplo,210,5,5,0.0853226,0.09563200000000002,0.6440302623465418,0.3678060039127903,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW2_diplo,all,21,21,0.07787599999999999,0.09196000000000001,0.6698994557384832,0.3368237739948213,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW4_survival,90,1,1,0.001521,0.00252,0.9938915907968241,0.052070893816828584,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW4_survival,120,2,2,0.007500999999999999,0.008499999999999999,0.969875622989466,0.10672091135474217,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW4_survival,150,5,5,0.0034374,0.006423999999999999,0.9860841557583516,0.06712982503254511,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW4_survival,180,4,4,0.0084125,0.011899999999999999,0.9658739414836975,0.11204357047995032,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW4_survival,210,4,4,0.013874499999999998,0.016864999999999998,0.9438300956036104,0.13789422674594903,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW4_survival,all,16,16,0.007678625,0.010418749999999997,0.9689451230208702,0.10005706441203975,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW5_wonder,90,3,3,0.014959000000000002,0.01728666666666667,0.9396016511062331,0.1456868336237477,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW5_wonder,120,4,4,0.0281905,0.045575000000000004,0.8788107413306507,0.20454943550451282,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW5_wonder,150,4,4,0.078625,0.08555,0.6765401625012856,0.39998059095470473,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW5_wonder,180,5,5,0.11162919999999998,0.1331,0.5115320055380231,0.4973404619506603,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW5_wonder,210,5,5,0.2807738,0.291912,-0.17546547836447712,1.0804034200385213,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,NW5_wonder,all,21,21,0.11591209523809523,0.1286390476190476,0.5114822505074523,0.5116142865073343,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S4_gov_change_count,90,4,4,0.09195750000000001,0.124265,0.5775807618544506,0.34681105793016387,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S4_gov_change_count,120,2,2,0.10925049999999997,0.12834999999999996,0.5268503099820053,0.5010504036285086,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S4_gov_change_count,all,6,6,0.09772183333333333,0.12562666666666664,0.5600001801029738,0.39822417316294545,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S5_civ_wonders,90,3,3,0.05457933333333334,0.06698000000000001,0.7702883565891038,0.3342638610069195,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S5_civ_wonders,120,4,4,0.13442375,0.14538,0.4376604701022302,0.5747041728514621,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S5_civ_wonders,150,4,4,0.0900815,0.10810000000000002,0.6116867077762667,0.44051607410410637,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S5_civ_wonders,180,5,5,0.13471740000000001,0.15652,0.4096453333824136,0.5502284985221308,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S5_civ_wonders,210,5,5,0.23647100000000001,0.2533,-0.014152703380780673,0.908443286103657,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S5_civ_wonders,all,21,21,0.13893814285714287,0.15542666666666669,0.40500507673631203,0.5884300711415226,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S6_city_founding,90,2,2,0.05695699999999999,0.07749999999999999,0.7517748423451889,0.2760727750370578,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,S6_city_founding,all,2,2,0.05695699999999999,0.07749999999999999,0.7517748423451889,0.2760727750370578,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W1_wonder_race,90,4,4,0.0014130000000000002,0.00489,0.9942682832839127,0.04301474588897668,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W1_wonder_race,120,4,4,0.00936775,0.014074999999999999,0.9618099189641764,0.11155067186817184,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W1_wonder_race,150,4,4,0.00537875,0.026365000000000003,0.9765134189541022,0.06297887023404103,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W1_wonder_race,180,4,4,0.011033249999999998,0.026225,0.9530116595136671,0.11286958279307331,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W1_wonder_race,210,5,5,0.029120999999999998,0.040308,0.8780594021263499,0.18606461365376298,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W1_wonder_race,all,21,21,0.012113142857142854,0.023226666666666666,0.9492933084772683,0.10723707387646983,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W2_directed_conquest,90,3,3,0.001881666666666667,0.010786666666666667,0.9921953310244233,0.03891487799107472,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W2_directed_conquest,120,4,4,0.0033502499999999995,0.025224999999999997,0.9853139886969987,0.03951952073929005,,,,,,,
anthropic/claude-sonnet-5,155.90,59.9,tails,W2_directed_conquest,150,4,4,0.0096765,0.022709999999999998,0.9591651140562063,0.11057428702620757,,,,,,,
