participant_id,question_order,question_id,world_id,civilization,template,horizon,resolution_turn,ground_truth,bin_min,bin_max,bin_unit,prob_bin_1_pct,prob_bin_2_pct,prob_bin_3_pct,prob_bin_4_pct,prob_bin_5_pct,prob_sum_pct,response_time_ms
human_458490b6,8,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,5.28846153846154,10.0961538461538,19.9519230769231,39.6634615384615,25.4807692307692,100.48076923076914,20973
human_458490b6,9,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,25.2403846153846,40.1442307692308,24.5192307692308,5.28846153846154,5.04807692307693,100.24038461538467,42535
human_458490b6,10,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,4.56730769230769,30.0480769230769,30.2884615384615,20.4326923076923,14.1826923076923,99.51923076923069,34860
human_458490b6,11,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,4.56730769230769,19.9519230769231,30.2884615384615,29.5673076923077,15.3846153846154,99.75961538461539,23693
human_458490b6,12,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,4.56730769230769,4.56730769230769,20.1923076923077,40.1442307692308,31.0096153846154,100.48076923076928,20780
human_458490b6,13,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,19.9519230769231,40.3846153846154,25.4807692307692,9.375,4.56730769230769,99.75961538461539,29449
human_458490b6,14,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,14.6634615384615,35.3365384615385,29.8076923076923,15.1442307692308,4.56730769230769,99.51923076923079,43308
human_458490b6,15,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,5.04807692307693,20.4326923076923,35.0961538461538,24.5192307692308,14.9038461538462,100.00000000000003,22899
human_458490b6,16,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,5.04807692307693,10.3365384615385,24.7596153846154,40.1442307692308,19.9519230769231,100.24038461538474,26456
human_458490b6,17,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,4.56730769230769,19.9519230769231,50.2403846153846,20.4326923076923,5.04807692307693,100.24038461538461,30082
human_458490b6,18,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,5.04807692307693,4.56730769230769,39.9038461538462,39.9038461538462,10.3365384615385,99.75961538461553,33267
human_458490b6,19,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,4.80769230769231,4.56730769230769,25.0,39.9038461538462,25.2403846153846,99.5192307692308,20208
human_458490b6,20,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,4.80769230769231,5.28846153846154,15.1442307692308,50.2403846153846,24.7596153846154,100.24038461538466,17213
human_458490b6,21,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,5.04807692307693,59.375,25.7211538461538,4.80769230769231,4.80769230769231,99.75961538461534,39106
human_458490b6,22,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,4.56730769230769,40.1442307692308,35.0961538461538,15.1442307692308,5.28846153846154,100.24038461538463,27844
human_458490b6,23,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,4.56730769230769,19.9519230769231,40.1442307692308,19.9519230769231,15.1442307692308,99.7596153846155,17516
human_458490b6,24,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,4.80769230769231,9.85576923076923,24.7596153846154,35.0961538461538,25.2403846153846,99.75961538461533,28666
human_94e468f3,1,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,4.48045757864634,19.7330791229743,30.4099142040038,40.1334604385129,5.43374642516683,100.19065776930417,101133
human_94e468f3,2,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,5.81506196377503,5.43374642516683,40.1334604385129,45.0905624404194,3.90848427073404,100.38131553860819,54206
human_94e468f3,3,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,4.86177311725453,5.43374642516683,5.24308865586273,38.6081982840801,46.0438512869399,100.1906577693041,36499
human_94e468f3,4,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,0.476644423260253,1.04861773117254,2.76453765490944,45.0905624404194,50.2383222116301,99.61868446139172,26617
human_94e468f3,5,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,14.9666348903718,39.7521448999047,24.8808388941849,15.1572926596759,5.43374642516683,100.19065776930412,72967
human_94e468f3,6,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,10.3908484270734,22.5929456625357,39.9428026692088,22.0209723546234,5.24308865586273,100.19065776930404,51340
human_94e468f3,7,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,4.86177311725453,9.81887511916111,54.8141086749285,20.3050524308866,9.81887511916111,99.61868446139185,24397
human_94e468f3,8,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,2.19256434699714,2.76453765490944,20.3050524308866,34.9857006673022,39.7521448999047,100.00000000000007,32575
human_94e468f3,9,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,10.5815061963775,21.6396568160153,37.6549094375596,19.3517635843661,10.9628217349857,100.19065776930421,26902
human_94e468f3,10,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,4.67111534795043,10.2001906577693,19.3517635843661,37.4642516682555,28.5033365109628,100.19065776930412,25782
human_94e468f3,11,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,3.71782650142993,8.67492850333651,15.9199237368923,40.1334604385129,31.5538608198284,100.00000000000004,21486
human_94e468f3,12,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,3.52716873212583,3.71782650142993,3.52716873212583,4.67111534795043,84.3660629170639,99.80934223069592,31656
human_94e468f3,13,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,68.5414680648236,18.5891325071497,4.67111534795043,4.28979980934223,3.71782650142993,99.80934223069589,32776
human_94e468f3,14,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,3.14585319351763,79.9809342230696,6.95900857959962,6.00571973307912,3.71782650142993,99.80934223069589,29857
human_94e468f3,15,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,2.38322211630124,74.6425166825548,19.9237368922784,1.42993326978075,1.42993326978075,99.80934223069593,40343
human_94e468f3,16,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,2.19256434699714,30.4099142040038,63.7750238322212,2.19256434699714,1.81124880838894,100.38131553860822,41804
human_94e468f3,17,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,1.81124880838894,77.6930409914204,14.7759771210677,3.52716873212583,2.57387988560533,100.3813155386082,37801
human_94e468f3,18,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,9.81887511916111,35.3670162059104,44.7092469018112,4.67111534795043,5.05243088655862,99.61868446139177,37394
human_94e468f3,19,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,5.81506196377503,5.24308865586273,4.86177311725453,59.580552907531,24.3088655862726,99.80934223069589,26322
human_94e468f3,20,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,1.23927550047664,1.04861773117254,10.0095328884652,34.9857006673022,52.5262154432793,99.80934223069588,33608
human_94e468f3,21,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,10.3908484270734,39.9428026692088,38.7988560533842,5.43374642516683,5.24308865586273,99.80934223069596,24553
human_94e468f3,22,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,2.00190657769304,30.0285986653956,60.1525262154433,5.24308865586273,2.57387988560533,100.0,34266
human_94e468f3,23,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,3.52716873212583,3.52716873212583,85.1286939942803,6.76835081029552,1.23927550047664,100.19065776930412,18022
human_94e468f3,24,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,2.57387988560533,3.14585319351763,2.38322211630124,74.6425166825548,17.0638703527169,99.8093422306959,22314
human_6445b883,1,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,5.17683239364429,15.1717068170169,34.9051768323936,34.9051768323936,10.0461301896463,100.2050230650947,64346
human_6445b883,2,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,4.66427473090724,10.0461301896463,25.1665812403896,40.2870322911328,19.7847257816504,99.94874423372634,22729
human_6445b883,3,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,0.0512557662737168,10.3024090210149,19.5284469502819,30.2921578677601,40.2870322911328,100.46130189646343,20315
human_6445b883,4,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,0.0512557662737168,10.3024090210149,15.4279856483855,29.5233213736545,45.1563300871348,100.46130189646341,18009
human_6445b883,5,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,10.0461301896463,15.4279856483855,40.0307534597642,34.9051768323936,0.0512557662737168,100.46130189646331,34442
human_6445b883,6,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,0.0512557662737168,0.0512557662737168,10.0461301896463,40.2870322911328,49.7693490517683,100.20502306509484,18803
human_6445b883,7,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,0.307534597642245,9.78985135827781,19.5284469502819,30.2921578677601,40.0307534597642,99.94874423372626,33659
human_6445b883,8,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,4.15171706817018,10.3024090210149,15.4279856483855,30.2921578677601,40.0307534597642,100.20502306509488,21414
human_6445b883,9,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,39.7744746283957,25.1665812403896,15.1717068170169,15.4279856483855,4.66427473090724,100.20502306509495,30451
human_6445b883,10,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,19.5284469502819,34.6488980010251,24.6540235776525,14.6591491542799,6.45822655048694,99.94874423372634,14857
human_6445b883,11,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,9.53357252690928,24.6540235776525,36.4428498206048,14.6591491542799,14.6591491542799,99.94874423372637,30712
human_6445b883,12,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,5.17683239364429,9.78985135827781,24.6540235776525,45.4126089185033,15.4279856483855,100.4613018964634,23896
human_6445b883,13,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,29.5233213736545,50.2819067145054,18.5033316248078,0.820092260379301,0.820092260379301,99.9487442337263,31022
human_6445b883,14,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,10.0461301896463,20.2972834443875,34.9051768323936,34.9051768323936,0.0512557662737168,100.20502306509472,12039
human_6445b883,15,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,0.563813429010773,5.17683239364429,24.910302409021,50.2819067145054,19.5284469502819,100.46130189646337,14500
human_6445b883,16,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,0.0512557662737168,5.17683239364429,20.041004613019,50.2819067145054,24.6540235776525,100.2050230650949,14190
human_6445b883,17,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,0.0512557662737168,20.041004613019,55.6637621732445,15.1717068170169,9.53357252690928,100.4613018964634,21919
human_6445b883,18,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,1.07637109174783,0.0512557662737168,20.553562275756,57.4577139928242,20.553562275756,99.69246540235775,19185
human_6445b883,19,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,0.563813429010773,1.07637109174783,34.6488980010251,55.407483341876,8.50845720143517,100.20502306509488,16266
human_6445b883,20,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,0.563813429010773,0.0512557662737168,20.041004613019,30.0358790363916,49.2567913890313,99.94874423372639,19689
human_6445b883,21,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,0.0512557662737168,50.2819067145054,49.5130702203998,0.0512557662737168,0.307534597642245,100.20502306509488,26833
human_6445b883,22,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,0.0512557662737168,39.7744746283957,45.4126089185033,14.4028703229113,0.563813429010773,100.20502306509479,17705
human_6445b883,23,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,0.307534597642245,0.0512557662737168,39.7744746283957,50.2819067145054,10.0461301896463,100.46130189646337,22799
human_6445b883,24,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,0.0512557662737168,0.0512557662737168,25.4228600717581,60.276781137878,14.4028703229113,100.20502306509484,17645
human_2693dcf9,1,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,20.434318262727,20.0783196867213,20.0783196867213,20.2563189747241,18.8323246707013,99.679601281595,99743
human_2693dcf9,2,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,18.6543253826985,20.0783196867213,20.434318262727,20.2563189747241,20.9683161267355,100.39159843360639,145531
human_2693dcf9,3,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,35.0302598789605,9.75436098255608,10.4663581345675,9.75436098255608,34.6742613029548,99.67960128159496,74797
human_2693dcf9,4,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,25.2402990388038,25.2402990388038,25.4182983268067,10.2883588465646,13.8483446066216,100.0355998576005,58603
human_2693dcf9,5,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,20.2563189747241,19.9003203987184,19.7223211107156,20.0783196867213,20.2563189747241,100.2135991456035,39143
human_2693dcf9,6,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,20.434318262727,20.0783196867213,19.5443218227127,20.2563189747241,19.5443218227127,99.85760056959779,29467
human_2693dcf9,7,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,19.7223211107156,20.434318262727,19.9003203987184,19.9003203987184,19.9003203987184,99.85760056959779,23180
human_2693dcf9,8,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,20.2563189747241,20.0783196867213,19.7223211107156,20.434318262727,19.3663225347099,99.8576005695979,31114
human_2693dcf9,9,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,20.2563189747241,24.3503025987896,21.1463154147383,13.314346742613,20.434318262727,99.501601993592,70787
human_2693dcf9,10,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,19.9003203987184,19.5443218227127,20.434318262727,20.2563189747241,20.2563189747241,100.3915984336063,47197
human_2693dcf9,11,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,19.3663225347099,20.0783196867213,20.434318262727,20.2563189747241,19.9003203987184,100.0355998576007,53839
human_2693dcf9,12,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,24.8843004627982,15.0943396226415,14.560341758633,20.434318262727,24.5283018867925,99.5016019935922,63516
human_2693dcf9,13,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,14.2043431826273,14.2043431826273,23.1043075827697,23.8163047347811,24.8843004627982,100.2135991456036,55011
human_2693dcf9,14,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,19.7223211107156,19.9003203987184,20.0783196867213,19.7223211107156,20.7903168387327,100.21359914560361,27876
human_2693dcf9,15,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,10.1103595585618,21.6803132787469,22.748309006764,25.062299750801,20.7903168387327,100.3915984336064,57161
human_2693dcf9,16,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,20.434318262727,20.6123175507298,21.8583125667497,17.2303310786757,19.5443218227127,99.6796012815949,51651
human_2693dcf9,17,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,20.0783196867213,20.434318262727,19.7223211107156,19.7223211107156,19.5443218227127,99.5016019935922,22967
human_2693dcf9,18,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,20.2563189747241,20.0783196867213,19.7223211107156,20.0783196867213,19.5443218227127,99.679601281595,26729
human_2693dcf9,19,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,19.7223211107156,19.9003203987184,19.5443218227127,20.434318262727,20.0783196867213,99.679601281595,29034
human_2693dcf9,20,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,19.7223211107156,20.434318262727,20.0783196867213,20.434318262727,19.7223211107156,100.3915984336065,18232
human_2693dcf9,21,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,20.0783196867213,19.7223211107156,20.2563189747241,19.7223211107156,19.9003203987184,99.679601281595,17591
human_2693dcf9,22,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,20.434318262727,19.7223211107156,19.7223211107156,20.2563189747241,19.7223211107156,99.8576005695979,27859
human_2693dcf9,23,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,20.2563189747241,19.7223211107156,19.7223211107156,20.2563189747241,19.9003203987184,99.85760056959779,21713
human_2693dcf9,24,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,20.2563189747241,19.7223211107156,20.0783196867213,19.7223211107156,19.7223211107156,99.5016019935922,19901
human_40053498,1,seed1327_treasury_H1,seed1327,Italian Greek,treasury,H1,90,364.0,0.0,2000.0,gold,23.0483271375465,23.6059479553903,16.1710037174721,23.2342007434944,13.7546468401487,99.814126394052,48373
human_40053498,2,seed1327_treasury_H3,seed1327,Italian Greek,treasury,H3,150,485.0,0.0,2000.0,gold,28.2527881040892,34.7583643122677,20.6319702602231,12.2676579925651,4.27509293680297,100.18587360594807,47562
human_40053498,3,seed1327_treasury_H4,seed1327,Italian Greek,treasury,H4,180,304.0,0.0,2000.0,gold,10.9665427509294,17.1003717472119,31.5985130111524,22.1189591078067,18.2156133828996,100.0,24365
human_40053498,4,seed1327_treasury_H6,seed1327,Italian Greek,treasury,H6,240,161.0,0.0,2000.0,gold,16.1710037174721,28.8104089219331,29.3680297397769,21.3754646840149,4.46096654275093,100.18587360594793,26505
human_40053498,5,seed1327_cities_H1,seed1327,Italian Greek,cities,H1,90,10.0,0.0,40.0,cities,6.69144981412639,22.6765799256506,41.0780669144981,22.4907063197026,6.69144981412639,99.62825278810408,18988
human_40053498,6,seed1327_cities_H3,seed1327,Italian Greek,cities,H3,150,18.0,0.0,40.0,cities,8.17843866171004,20.2602230483271,33.271375464684,33.457249070632,4.64684014869888,99.81412639405202,16085
human_40053498,7,seed1327_cities_H4,seed1327,Italian Greek,cities,H4,180,19.0,0.0,40.0,cities,21.3754646840149,25.8364312267658,28.2527881040892,17.6579925650558,6.69144981412639,99.8141263940521,19709
human_40053498,8,seed1327_cities_H6,seed1327,Italian Greek,cities,H6,240,22.0,0.0,40.0,cities,29.9256505576208,30.4832713754647,30.6691449814126,7.24907063197026,1.85873605947955,100.1858736059479,40588
human_40053498,9,seed1327_techs_H1,seed1327,Italian Greek,techs,H1,90,19.0,0.0,60.0,techs,13.0111524163569,32.3420074349442,32.1561338289963,13.3828996282528,8.7360594795539,99.6282527881041,21914
human_40053498,10,seed1327_techs_H3,seed1327,Italian Greek,techs,H3,150,35.0,0.0,60.0,techs,26.2081784386617,29.7397769516729,34.2007434944238,4.83271375464684,5.20446096654275,100.18587360594799,30437
human_40053498,11,seed1327_techs_H4,seed1327,Italian Greek,techs,H4,180,48.0,0.0,60.0,techs,8.7360594795539,19.5167286245353,27.8810408921933,37.9182156133829,5.57620817843866,99.62825278810406,26350
human_40053498,12,seed1327_techs_H6,seed1327,Italian Greek,techs,H6,240,55.0,0.0,60.0,techs,11.8959107806691,16.1710037174721,22.4907063197026,26.9516728624535,22.1189591078067,99.62825278810399,34026
human_40053498,13,seed1976_treasury_H1,seed1976,Afghani,treasury,H1,90,901.0,0.0,2000.0,gold,25.2788104089219,31.5985130111524,25.092936802974,11.7100371747212,6.13382899628253,99.81412639405202,27249
human_40053498,14,seed1976_treasury_H3,seed1976,Afghani,treasury,H3,150,461.0,0.0,2000.0,gold,19.5167286245353,28.0669144981413,27.1375464684015,13.9405204460966,10.9665427509294,99.6282527881041,15961
human_40053498,15,seed1976_treasury_H4,seed1976,Afghani,treasury,H4,180,132.0,0.0,2000.0,gold,19.8884758364312,35.3159851301115,24.907063197026,9.66542750929368,9.85130111524164,99.62825278810402,21349
human_40053498,16,seed1976_treasury_H6,seed1976,Afghani,treasury,H6,240,414.0,0.0,2000.0,gold,24.5353159851301,42.0074349442379,24.3494423791822,7.80669144981413,1.11524163568774,99.81412639405207,16195
human_40053498,17,seed1976_cities_H1,seed1976,Afghani,cities,H1,90,32.0,0.0,40.0,cities,5.20446096654275,17.8438661710037,42.3791821561338,23.0483271375465,11.5241635687732,99.99999999999996,58445
human_40053498,18,seed1976_cities_H3,seed1976,Afghani,cities,H3,150,34.0,0.0,40.0,cities,6.13382899628253,27.6951672862453,39.5910780669145,22.3048327137547,4.64684014869888,100.37174721189591,30690
human_40053498,19,seed1976_cities_H4,seed1976,Afghani,cities,H4,180,15.0,0.0,40.0,cities,6.69144981412639,17.6579925650558,49.8141263940521,16.9144981412639,9.10780669144982,100.18587360594802,14509
human_40053498,20,seed1976_cities_H6,seed1976,Afghani,cities,H6,240,19.0,0.0,40.0,cities,8.7360594795539,14.6840148698885,34.5724907063197,31.2267657992565,10.4089219330855,99.6282527881041,23952
human_40053498,21,seed1976_techs_H1,seed1976,Afghani,techs,H1,90,24.0,0.0,60.0,techs,10.0371747211896,49.2565055762082,25.4646840148699,11.3382899628253,3.53159851301115,99.62825278810415,25418
human_40053498,22,seed1976_techs_H3,seed1976,Afghani,techs,H3,150,44.0,0.0,60.0,techs,6.31970260223048,40.5204460966543,30.4832713754647,14.3122676579926,8.36431226765799,100.00000000000007,13488
human_40053498,23,seed1976_techs_H4,seed1976,Afghani,techs,H4,180,46.0,0.0,60.0,techs,6.13382899628253,14.3122676579926,29.182156133829,45.3531598513011,5.0185873605948,100.00000000000003,16251
human_40053498,24,seed1976_techs_H6,seed1976,Afghani,techs,H6,240,60.0,0.0,60.0,techs,3.53159851301115,14.3122676579926,23.7918215613383,34.3866171003718,23.9776951672862,100.00000000000004,16367
