setting,model,human_reference,model_normalized_crps,human_normalized_crps,model_minus_human_normalized_crps,diff_ci_low,diff_ci_high,descriptive_result,n_model_predictions,n_human_forecasts,n_human_questions,inference_note
primary_same_targets_same_horizons,openai/gpt-5-nano-2025-08-07,human_crowd_mean,0.2773162676767677,0.15426794520828188,0.12304832246848582,0.08128489200964979,0.16483972628502416,human_or_uniform_lower_error_ci_excludes_zero,660,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
primary_same_targets_same_horizons,openai/gpt-5-nano-2025-08-07,human_individual,0.2773162676767677,0.17056939734890236,0.10674687032786534,0.07742312013747976,0.14093891759839625,human_or_uniform_lower_error_ci_excludes_zero,660,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
primary_same_targets_same_horizons,openai/gpt-5-nano-2025-08-07,uniform_bins,0.2773162676767677,0.1522777777777778,0.1250384898989899,0.09139712070707073,0.1633901674242424,human_or_uniform_lower_error_ci_excludes_zero,660,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-sonnet-4-5-20250929,human_crowd_mean,0.3560466810966811,0.15426794520828188,0.2017787358883992,0.16523863526944432,0.23752297173911893,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-sonnet-4-5-20250929,human_individual,0.3560466810966811,0.17056939734890236,0.18547728374777872,0.1579450751055273,0.21356679594998387,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-sonnet-4-5-20250929,uniform_bins,0.3560466810966811,0.1522777777777778,0.2037689033189033,0.16870665205627708,0.23409194354256857,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-0709,human_crowd_mean,34.34185980952381,0.15426794520828188,34.18759186431553,5.4751526810324505,72.55696895803119,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-0709,human_individual,34.34185980952381,0.17056939734890236,34.17129041217491,6.974893562475871,70.64261377112803,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-0709,uniform_bins,34.34185980952381,0.1522777777777778,34.189582031746035,4.617209478607505,70.44527182922077,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-sonnet-4-20250514,human_crowd_mean,0.339149393939394,0.15426794520828188,0.1848814487311121,0.14385266854056095,0.22319209908388316,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-sonnet-4-20250514,human_individual,0.339149393939394,0.17056939734890236,0.1685799965904916,0.13825278641155583,0.20267311577873423,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-sonnet-4-20250514,uniform_bins,0.339149393939394,0.1522777777777778,0.18687161616161618,0.1513010405844156,0.2206932188852814,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-2407,human_crowd_mean,0.420835670995671,0.15426794520828188,0.2665677257873891,0.2071274700615238,0.3365372788327887,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-2407,human_individual,0.420835670995671,0.17056939734890236,0.2502662736467686,0.1970728928277978,0.3115420198777693,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-2407,uniform_bins,0.420835670995671,0.1522777777777778,0.2685578932178932,0.2116000806277056,0.3347067007575758,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-4o,human_crowd_mean,0.27164199134199135,0.15426794520828188,0.11737404613370947,0.07968379066164227,0.14822377129010633,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-4o,human_individual,0.27164199134199135,0.17056939734890236,0.10107259399308899,0.08041109469555245,0.12243594083704057,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-4o,uniform_bins,0.27164199134199135,0.1522777777777778,0.11936421356421356,0.09122833116883118,0.14638284713203462,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-3-pro-preview,human_crowd_mean,0.39761988455988456,0.15426794520828188,0.24335193935160268,0.19301859557478548,0.29246860012135284,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-3-pro-preview,human_individual,0.39761988455988456,0.17056939734890236,0.2270504872109822,0.18350766549999023,0.2701998887896929,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-3-pro-preview,uniform_bins,0.39761988455988456,0.1522777777777778,0.24534210678210677,0.19830323511904765,0.29128354256854266,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o3-2025-04-16,human_crowd_mean,0.28326510822510825,0.15426794520828188,0.12899716301682637,0.09283259321493226,0.16566050427012155,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o3-2025-04-16,human_individual,0.28326510822510825,0.17056939734890236,0.11269571087620589,0.08928188133364094,0.13788278388796027,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o3-2025-04-16,uniform_bins,0.28326510822510825,0.1522777777777778,0.13098733044733046,0.09898878445165947,0.16017779310966818,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-4.1-2025-04-14,human_crowd_mean,0.3379949783549784,0.15426794520828188,0.1837270331466965,0.14666950315497537,0.22134193494934568,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-4.1-2025-04-14,human_individual,0.3379949783549784,0.17056939734890236,0.16742558100607602,0.14220307068321184,0.1960274861182828,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-4.1-2025-04-14,uniform_bins,0.3379949783549784,0.1522777777777778,0.1857172005772006,0.1510685583333334,0.2199103520743146,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-2411,human_crowd_mean,0.28264901875901877,0.15426794520828188,0.12838107355073688,0.0945879173174361,0.15941273258337268,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-2411,human_individual,0.28264901875901877,0.17056939734890236,0.1120796214101164,0.09093180494285003,0.1333388605032916,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-2411,uniform_bins,0.28264901875901877,0.1522777777777778,0.13037124098124098,0.0992046937229437,0.16056626253607506,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5-2025-08-07,human_crowd_mean,0.30603704184704184,0.15426794520828188,0.15176909663875995,0.11508339908711653,0.18574199822756346,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5-2025-08-07,human_individual,0.30603704184704184,0.17056939734890236,0.13546764449813947,0.1092268268249335,0.16245745674235298,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5-2025-08-07,uniform_bins,0.30603704184704184,0.1522777777777778,0.15375926406926405,0.11878391215728722,0.18523889114357867,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-2.5-pro,human_crowd_mean,0.5894978412698413,0.15426794520828188,0.4352298960615594,0.35817738224811646,0.5235183591781524,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-2.5-pro,human_individual,0.5894978412698413,0.17056939734890236,0.4189284439209389,0.3459829200531929,0.5011161751707414,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-2.5-pro,uniform_bins,0.5894978412698413,0.1522777777777778,0.4372200634920635,0.3578404190476191,0.523657117171717,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5.1-2025-11-13,human_crowd_mean,0.41802378066378065,0.15426794520828188,0.26375583545549874,0.2072684462022912,0.3264333219511832,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5.1-2025-11-13,human_individual,0.41802378066378065,0.17056939734890236,0.2474543833148783,0.19315054204356288,0.3033930987835568,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5.1-2025-11-13,uniform_bins,0.41802378066378065,0.1522777777777778,0.26574600288600286,0.2145524510281385,0.3230042468434344,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/deepseek-ai/DeepSeek-V3,human_crowd_mean,0.3490014314928426,0.15426794520828188,0.1947334862845607,0.15430984890743382,0.2346060682836774,human_or_uniform_lower_error_ci_excludes_zero,1141,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/deepseek-ai/DeepSeek-V3,human_individual,0.3490014314928426,0.17056939734890236,0.1784320341439402,0.14779539869243002,0.2080790219309029,human_or_uniform_lower_error_ci_excludes_zero,1141,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/deepseek-ai/DeepSeek-V3,uniform_bins,0.3490014314928426,0.1522777777777778,0.19672365371506478,0.16218423248977504,0.23344597703038272,human_or_uniform_lower_error_ci_excludes_zero,1141,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o4-mini-2025-04-16,human_crowd_mean,0.33047296392496395,0.15426794520828188,0.17620501871668207,0.13415786958226114,0.21640652019257312,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o4-mini-2025-04-16,human_individual,0.33047296392496395,0.17056939734890236,0.15990356657606158,0.12902446253421573,0.19339633732080347,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o4-mini-2025-04-16,uniform_bins,0.33047296392496395,0.1522777777777778,0.17819518614718616,0.14336777602813852,0.21543613167388168,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o3-mini-2025-01-31,human_crowd_mean,0.33570779220779223,0.15426794520828188,0.18143984699951035,0.14567450449157293,0.21493518973616432,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o3-mini-2025-01-31,human_individual,0.33570779220779223,0.17056939734890236,0.16513839485888987,0.1417148248136938,0.18829081461737937,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/o3-mini-2025-01-31,uniform_bins,0.33570779220779223,0.1522777777777778,0.18343001443001444,0.14973178255772007,0.210525205988456,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-haiku-4-5-20251001,human_crowd_mean,0.34959445407279033,0.15426794520828188,0.19532650886450845,0.1551648781738361,0.22911674788643624,human_or_uniform_lower_error_ci_excludes_zero,1154,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-haiku-4-5-20251001,human_individual,0.34959445407279033,0.17056939734890236,0.17902505672388797,0.15224978554143892,0.20532994807057503,human_or_uniform_lower_error_ci_excludes_zero,1154,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-haiku-4-5-20251001,uniform_bins,0.34959445407279033,0.1522777777777778,0.19731667629501254,0.16325179947766227,0.22945499163537458,human_or_uniform_lower_error_ci_excludes_zero,1154,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/meta-llama/Llama-3.3-70B-Instruct-Turbo,human_crowd_mean,0.28627642135642134,0.15426794520828188,0.13200847614813946,0.09862970119480444,0.1645658226595158,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/meta-llama/Llama-3.3-70B-Instruct-Turbo,human_individual,0.28627642135642134,0.17056939734890236,0.11570702400751898,0.09148377234273276,0.1378107421161886,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/meta-llama/Llama-3.3-70B-Instruct-Turbo,uniform_bins,0.28627642135642134,0.1522777777777778,0.13399864357864355,0.10379271816378068,0.1652045129689755,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/deepseek-ai/DeepSeek-V3.1,human_crowd_mean,0.45722506465899027,0.15426794520828188,0.30295711945070836,0.19009940482953958,0.496353884080184,human_or_uniform_lower_error_ci_excludes_zero,1129,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/deepseek-ai/DeepSeek-V3.1,human_individual,0.45722506465899027,0.17056939734890236,0.2866556673100879,0.16966466707305167,0.4668983604680475,human_or_uniform_lower_error_ci_excludes_zero,1129,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/deepseek-ai/DeepSeek-V3.1,uniform_bins,0.45722506465899027,0.1522777777777778,0.3049472868812125,0.18710270692599154,0.4978867971225765,human_or_uniform_lower_error_ci_excludes_zero,1129,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1,human_crowd_mean,1.0035273064384678,0.15426794520828188,0.8492593612301859,0.6967037574049673,1.0011192740933006,human_or_uniform_lower_error_ci_excludes_zero,818,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1,human_individual,1.0035273064384678,0.17056939734890236,0.8329579090895654,0.6948464445713132,0.9916693326579562,human_or_uniform_lower_error_ci_excludes_zero,818,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,together_ai/mistralai/Mixtral-8x7B-Instruct-v0.1,uniform_bins,1.0035273064384678,0.1522777777777778,0.85124952866069,0.6892324118785655,1.0008886882980168,human_or_uniform_lower_error_ci_excludes_zero,818,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-latest,human_crowd_mean,0.958418354978355,0.15426794520828188,0.8041504097700731,0.29921054268184916,1.6865304711537727,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-latest,human_individual,0.958418354978355,0.17056939734890236,0.7878489576294527,0.28648713859762726,1.6051011913161972,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,mistral/mistral-large-latest,uniform_bins,0.958418354978355,0.1522777777777778,0.8061405772005772,0.2953820908189033,1.6689705495129872,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-3.5-turbo-0125,human_crowd_mean,0.3930256503327284,0.15426794520828188,0.23875770512444652,0.20081283676800374,0.27463019103440944,human_or_uniform_lower_error_ci_excludes_zero,1102,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-3.5-turbo-0125,human_individual,0.3930256503327284,0.17056939734890236,0.22245625298382604,0.19944815444789113,0.24464944600537294,human_or_uniform_lower_error_ci_excludes_zero,1102,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-3.5-turbo-0125,uniform_bins,0.3930256503327284,0.1522777777777778,0.24074787255495061,0.20718655127041746,0.272266076502319,human_or_uniform_lower_error_ci_excludes_zero,1102,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-2.5-flash,human_crowd_mean,0.4606097518037518,0.15426794520828188,0.30634180659546995,0.26142376616996277,0.34961570493027216,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-2.5-flash,human_individual,0.4606097518037518,0.17056939734890236,0.29004035445484944,0.2544261934600227,0.3262720055719929,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,google/gemini-2.5-flash,uniform_bins,0.4606097518037518,0.1522777777777778,0.308331974025974,0.26894312436868684,0.3468596393759019,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5-mini-2025-08-07,human_crowd_mean,0.29830085425685426,0.15426794520828188,0.14403290904857238,0.10971545081481328,0.17874639749436805,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5-mini-2025-08-07,human_individual,0.29830085425685426,0.17056939734890236,0.1277314569079519,0.1062384890129983,0.14863118814863432,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,openai/gpt-5-mini-2025-08-07,uniform_bins,0.29830085425685426,0.1522777777777778,0.14602307647907647,0.11759699462481965,0.17541858331529586,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-3-haiku-20240307,human_crowd_mean,0.33342137846904546,0.15426794520828188,0.17915343326076358,0.1426899206293853,0.21286113332508674,human_or_uniform_lower_error_ci_excludes_zero,1093,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-3-haiku-20240307,human_individual,0.33342137846904546,0.17056939734890236,0.1628519811201431,0.14191789871894564,0.18300537260959893,human_or_uniform_lower_error_ci_excludes_zero,1093,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,anthropic/claude-3-haiku-20240307,uniform_bins,0.33342137846904546,0.1522777777777778,0.18114360069126767,0.15331438881899973,0.2087684289862255,human_or_uniform_lower_error_ci_excludes_zero,1093,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-fast-reasoning,human_crowd_mean,0.35010131601731603,0.15426794520828188,0.19583337080903415,0.15848838942847748,0.23096135135164572,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-fast-reasoning,human_individual,0.35010131601731603,0.17056939734890236,0.17953191866841367,0.15328127510239786,0.20790262453031957,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-fast-reasoning,uniform_bins,0.35010131601731603,0.1522777777777778,0.19782353823953824,0.16452340045093794,0.22797074092712843,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-1-fast-reasoning,human_crowd_mean,0.6689314574314574,0.15426794520828188,0.5146635122231755,0.28714038373588796,0.8573297672566331,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-1-fast-reasoning,human_individual,0.6689314574314574,0.17056939734890236,0.49836206008255507,0.27424316863445136,0.823109609299963,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-1-fast-reasoning,uniform_bins,0.6689314574314574,0.1522777777777778,0.5166536796536796,0.2895972573953824,0.8457951064213562,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-1-fast-non-reasoning,human_crowd_mean,0.3899972438672439,0.15426794520828188,0.235729298658962,0.18392737078117197,0.29447715720394724,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-1-fast-non-reasoning,human_individual,0.3899972438672439,0.17056939734890236,0.21942784651834152,0.17709278966206313,0.26991684556353807,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-1-fast-non-reasoning,uniform_bins,0.3899972438672439,0.1522777777777778,0.2377194660894661,0.1862434696969697,0.29113328282828277,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-fast-non-reasoning,human_crowd_mean,0.3901049494949495,0.15426794520828188,0.23583700428666762,0.19403841130897118,0.27609413965389484,human_or_uniform_lower_error_ci_excludes_zero,1155,24,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
same_targets_all_nonh0_horizons,xai/grok-4-fast-non-reasoning,human_individual,0.3901049494949495,0.17056939734890236,0.21953555214604714,0.1892133567197506,0.25129469622597295,human_or_uniform_lower_error_ci_excludes_zero,1155,240,24,"Independent bootstrap over different question sets; useful for descriptive uncertainty, not a confirmatory matched-pair significance test."
