model,metric,horizon,nforecasts,nvalid,CRPS,nCRPS_global,excess_nCRPS_global,excess_CRPS_over_IQR
openai/gpt-5.5,P6_world_techs,T150,3,3,26.078599999999998,1.30393,1.0890866666666668,1.8108598290598292
openai/gpt-5.5,P6_world_techs,T180,3,3,23.530666666666672,1.1765333333333334,0.9241066666666665,1.387953015873016
openai/gpt-5.5,P6_world_techs,T210,2,2,21.6381,1.0819050000000001,0.7655600000000001,0.9395360294117647
openai/gpt-5.5,P6_world_techs,all,20,20,31.778630000000003,1.5889315000000002,1.3972839999999997,3.077118222243796
openai/gpt-5.5,S7_world_razings,T90,6,6,3.155233333333334,0.1577616666666667,0.09056666666666668,0.5511722222222223
openai/gpt-5.5,S7_world_razings,T120,6,6,5.243366666666667,0.26216833333333334,0.14946,0.473748253968254
openai/gpt-5.5,S7_world_razings,T150,7,7,7.783085714285714,0.38915428571428573,0.2543257142857143,0.6932272562358277
openai/gpt-5.5,S7_world_razings,T180,7,7,7.486371428571429,0.37431857142857144,0.21739428571428573,0.5019645988845989
openai/gpt-5.5,S7_world_razings,T210,7,7,7.380057142857143,0.3690028571428572,0.1922971428571429,0.4120296103896104
openai/gpt-5.5,S7_world_razings,all,33,33,6.331460606060607,0.3165730303030303,0.18449333333333334,0.5272749429003976
openai/gpt-5.5,all,T90,60,60,,0.2917017142857143,0.222384562962963,0.9113063025564649
openai/gpt-5.5,all,T120,60,60,,0.5284606402116403,0.4030158582010582,1.0639459980585422
openai/gpt-5.5,all,T150,60,60,,0.5496658767195767,0.39917127830687826,1.031735111530893
openai/gpt-5.5,all,T180,60,60,,0.7142268052910052,0.522914237037037,0.9681609990485861
openai/gpt-5.5,all,T210,60,60,,0.8614559280423281,0.6467902857142857,1.0912348991467575
openai/gpt-5.5,all,all,300,300,,0.589102192910053,0.43885524444444446,1.0132766620682487
google/gemini-3.7-flash,NC14_world_wonders,T90,6,6,0.48889999999999995,0.12222499999999999,0.04593333333333339,0.18373333333333355
google/gemini-3.7-flash,NC14_world_wonders,T120,6,6,1.5808333333333333,0.39520833333333333,0.28715000000000007,0.9962333333333336
google/gemini-3.7-flash,NC14_world_wonders,T150,6,6,4.077433333333335,1.0193583333333338,0.862566666666667,2.1833000000000014
google/gemini-3.7-flash,NC14_world_wonders,T180,7,7,6.024371428571428,1.506092857142857,1.2778285714285713,2.202466666666666
google/gemini-3.7-flash,NC14_world_wonders,T210,6,6,8.256266666666667,2.0640666666666667,1.7740500000000001,2.8350666666666666
google/gemini-3.7-flash,NC14_world_wonders,all,31,31,4.1481032258064525,1.0370258064516131,0.8633225806451613,1.6970086021505377
google/gemini-3.7-flash,NC1_value_at_T,T90,12,12,11.784550000000001,0.10807462698412701,0.047912,0.3306986353334466
google/gemini-3.7-flash,NC1_value_at_T,T120,12,12,24.737183333333334,0.20004854761904758,0.08590650793650793,0.30671612557292793
google/gemini-3.7-flash,NC1_value_at_T,T150,12,12,51.96725000000001,0.41226446825396823,0.26260603174603175,0.7851171488037866
google/gemini-3.7-flash,NC1_value_at_T,T180,12,12,55.68321666666668,0.5185674206349207,0.3386208571428572,0.7980189573363304
google/gemini-3.7-flash,NC1_value_at_T,T210,12,12,114.41166666666668,0.9925760238095238,0.7743399047619047,1.3130224575278726
google/gemini-3.7-flash,NC1_value_at_T,all,60,60,51.716773333333336,0.4463062174603174,0.3018770603174603,0.7067146649148727
google/gemini-3.7-flash,NC5_world_captures,T90,6,6,3.765233333333333,0.07530466666666667,0.033962666666666676,0.2915722222222223
google/gemini-3.7-flash,NC5_world_captures,T120,6,6,20.155466666666666,0.4031093333333333,0.30608799999999997,1.1687977361562267
google/gemini-3.7-flash,NC5_world_captures,T150,7,7,35.96534285714286,0.7193068571428569,0.571982857142857,1.4070381208715368
google/gemini-3.7-flash,NC5_world_captures,T180,6,6,43.36703333333333,0.8673406666666668,0.6957453333333334,1.3783466802030722
google/gemini-3.7-flash,NC5_world_captures,T210,7,7,53.95628571428572,1.0791257142857142,0.867128,1.365245318398094
google/gemini-3.7-flash,NC5_world_captures,all,32,32,32.28680625,0.645736125,0.50901725,1.1386963720742669
google/gemini-3.7-flash,P1_civ_conquests,T90,6,6,0.6478333333333333,0.06478333333333332,0.015140000000000013,0.11176666666666679
google/gemini-3.7-flash,P1_civ_conquests,T120,6,6,2.0217666666666667,0.20217666666666667,0.08860666666666667,0.2793555555555555
google/gemini-3.7-flash,P1_civ_conquests,T150,7,7,2.0508857142857146,0.20508857142857148,0.0580857142857143,0.14087333333333335
google/gemini-3.7-flash,P1_civ_conquests,T180,6,6,2.5676,0.25676,0.08366000000000001,0.17815333333333339
google/gemini-3.7-flash,P1_civ_conquests,T210,6,6,2.9859666666666667,0.2985966666666667,0.10016000000000003,0.1794555555555556
google/gemini-3.7-flash,P1_civ_conquests,all,31,31,2.0546838709677417,0.20546838709677423,0.06877419354838711,0.17672580645161295
google/gemini-3.7-flash,P2_civ_losses,T90,6,6,0.9940666666666665,0.09940666666666666,0.02335999999999999,0.09240000000000005
google/gemini-3.7-flash,P2_civ_losses,T120,6,6,3.155600000000001,0.31556000000000006,0.15383333333333335,0.3492133333333334
google/gemini-3.7-flash,P2_civ_losses,T150,6,6,2.9788333333333337,0.29788333333333333,0.13803333333333337,0.234304761904762
google/gemini-3.7-flash,P2_civ_losses,T180,6,6,7.886633333333333,0.7886633333333334,0.4976,0.5783059259259259
google/gemini-3.7-flash,P2_civ_losses,T210,7,7,5.400371428571428,0.5400371428571429,0.2744685714285714,0.33473478664192946
google/gemini-3.7-flash,P2_civ_losses,all,31,31,4.125593548387096,0.4125593548387096,0.21929806451612902,0.31833831075734303
google/gemini-3.7-flash,P3_civ_founds,T90,6,6,6.199966666666665,0.30999833333333326,0.2562666666666666,1.5983044444444439
google/gemini-3.7-flash,P3_civ_founds,T120,6,6,8.668533333333334,0.4334266666666668,0.3456600000000001,1.5692777777777778
google/gemini-3.7-flash,P3_civ_founds,T150,6,6,8.616733333333334,0.4308366666666667,0.29986333333333337,0.790545925925926
google/gemini-3.7-flash,P3_civ_founds,T180,7,7,13.016085714285714,0.6508042857142857,0.505302857142857,1.4595576396619252
google/gemini-3.7-flash,P3_civ_founds,T210,6,6,7.278266666666664,0.3639133333333333,0.22546666666666668,0.5296346464646464
google/gemini-3.7-flash,P3_civ_founds,all,31,31,8.893341935483871,0.4446670967741934,0.33227935483870963,1.1981767821067824
google/gemini-3.7-flash,P5_techs_at_T,T90,6,6,4.621599999999999,0.5135111111111109,0.41811851851851833,1.5463222222222213
google/gemini-3.7-flash,P5_techs_at_T,T120,6,6,5.7927,0.6436333333333334,0.4848592592592593,1.2286722222222222
google/gemini-3.7-flash,P5_techs_at_T,T150,6,6,5.4657333333333336,0.6073037037037038,0.45739259259259263,1.2682611111111113
google/gemini-3.7-flash,P5_techs_at_T,T180,6,6,5.8161,0.6462333333333333,0.47411111111111115,1.100032222222222
google/gemini-3.7-flash,P5_techs_at_T,T210,7,7,4.139428571428572,0.45993650793650787,0.27606349206349196,0.6797285714285712
google/gemini-3.7-flash,P5_techs_at_T,all,31,31,5.133961290322581,0.5704401433691757,0.41739784946236547,1.1489621505376344
google/gemini-3.7-flash,P6_world_techs,T90,6,6,27.935200000000005,1.3967600000000002,1.283556666666667,4.162855555555557
google/gemini-3.7-flash,P6_world_techs,T120,6,6,41.89843333333333,2.0949216666666666,1.908383333333333,3.9975255346255345
google/gemini-3.7-flash,P6_world_techs,T150,3,3,32.93633333333333,1.6468166666666664,1.4319733333333335,2.453668205128205
google/gemini-3.7-flash,P6_world_techs,T180,3,3,16.491866666666667,0.8245933333333334,0.5721666666666667,0.83996
google/gemini-3.7-flash,P6_world_techs,T210,2,2,12.8783,0.643915,0.32757,0.4002875
google/gemini-3.7-flash,P6_world_techs,all,20,20,29.652149999999995,1.4826074999999999,1.2909599999999999,2.9821873078235575
google/gemini-3.7-flash,S7_world_razings,T90,6,6,3.248433333333334,0.16242166666666671,0.0952266666666667,0.5569611111111112
google/gemini-3.7-flash,S7_world_razings,T120,6,6,6.9919,0.34959500000000004,0.2368866666666666,0.7473536507936508
google/gemini-3.7-flash,S7_world_razings,T150,7,7,10.933428571428573,0.5466714285714286,0.41184285714285707,1.0981551700680272
google/gemini-3.7-flash,S7_world_razings,T180,7,7,13.010142857142858,0.650507142857143,0.49358285714285716,1.1168630244530244
google/gemini-3.7-flash,S7_world_razings,T210,7,7,14.45,0.7225,0.5457942857142858,1.114263722943723
google/gemini-3.7-flash,S7_world_razings,all,33,33,10.005969696969697,0.5002984848484848,0.36821878787878787,0.9433594543539998
google/gemini-3.7-flash,all,T90,60,60,,0.2960560031746032,0.22673885185185186,0.9205312826222448
google/gemini-3.7-flash,all,T120,60,60,,0.5237728095238096,0.3983280275132275,1.0949861394943492
google/gemini-3.7-flash,all,T150,60,60,,0.5719563973544974,0.42146179894179897,1.0360557927431855
google/gemini-3.7-flash,all,T180,60,60,,0.728373384126984,0.5370608158730159,1.0826224628935768
google/gemini-3.7-flash,all,T210,60,60,,0.819489964021164,0.6048243216931216,1.0379932083056986
google/gemini-3.7-flash,all,all,300,300,,0.5879297116402116,0.43768276317460314,1.034437777211811
openai/gpt-5.6-luna,NC14_world_wonders,T90,6,6,0.6613000000000004,0.1653250000000001,0.08903333333333352,0.3561333333333341
openai/gpt-5.6-luna,NC14_world_wonders,T120,6,6,1.2584333333333335,0.3146083333333334,0.20655000000000015,0.8048000000000005
openai/gpt-5.6-luna,NC14_world_wonders,T150,6,6,2.6293666666666673,0.6573416666666668,0.5005500000000002,1.2015333333333338
openai/gpt-5.6-luna,NC14_world_wonders,T180,7,7,3.3592857142857144,0.8398214285714286,0.6115571428571428,1.122257142857143
openai/gpt-5.6-luna,NC14_world_wonders,T210,6,6,4.239666666666666,1.0599166666666664,0.7698999999999998,1.2929777777777771
openai/gpt-5.6-luna,NC14_world_wonders,all,31,31,2.4596,0.6149,0.44119677419354847,0.9609182795698925
openai/gpt-5.6-luna,NC1_value_at_T,T90,12,12,18.398816666666665,0.19529856349206345,0.1351359365079365,0.8972781363722211
openai/gpt-5.6-luna,NC1_value_at_T,T120,12,12,38.88621666666666,0.41582315079365073,0.30168111111111107,1.1484996471786357
openai/gpt-5.6-luna,NC1_value_at_T,T150,12,12,37.71131666666667,0.3173991190476191,0.16774068253968255,0.46018946173117814
openai/gpt-5.6-luna,NC1_value_at_T,T180,12,12,52.61305000000001,0.411860373015873,0.23191380952380955,0.4749794769036932
openai/gpt-5.6-luna,NC1_value_at_T,T210,12,12,57.90296666666668,0.49226672222222234,0.2740306031746032,0.6096209605170883
openai/gpt-5.6-luna,NC1_value_at_T,all,60,60,41.102473333333336,0.3665295857142857,0.2221004285714286,0.7181135365405635
openai/gpt-5.6-luna,NC5_world_captures,T90,6,6,3.5485000000000007,0.07097000000000002,0.029628000000000005,0.26241000000000003
openai/gpt-5.6-luna,NC5_world_captures,T120,6,6,19.814333333333337,0.39628666666666673,0.29926533333333344,1.1165575168367623
openai/gpt-5.6-luna,NC5_world_captures,T150,7,7,33.91408571428572,0.6782817142857144,0.5309577142857144,1.3009659456093652
openai/gpt-5.6-luna,NC5_world_captures,T180,6,6,37.61083333333333,0.7522166666666665,0.5806213333333333,1.1336986990666718
openai/gpt-5.6-luna,NC5_world_captures,T210,7,6,48.48316666666667,0.9696633333333332,0.762524,1.2226098674578438
openai/gpt-5.6-luna,NC5_world_captures,all,32,31,28.84321290322581,0.5768642580645162,0.4435140645161292,1.016723165143007
openai/gpt-5.6-luna,P1_civ_conquests,T90,6,6,0.6183000000000004,0.061830000000000045,0.012186666666666734,0.0922000000000005
openai/gpt-5.6-luna,P1_civ_conquests,T120,6,6,1.5953000000000002,0.15953000000000003,0.04596000000000003,0.14960555555555569
openai/gpt-5.6-luna,P1_civ_conquests,T150,7,7,2.224371428571428,0.22243714285714283,0.0754342857142857,0.18617619047619047
openai/gpt-5.6-luna,P1_civ_conquests,T180,6,6,2.361066666666667,0.2361066666666667,0.06300666666666667,0.13427444444444445
openai/gpt-5.6-luna,P1_civ_conquests,T210,6,6,3.3797,0.33797000000000005,0.13953333333333334,0.24646222222222225
openai/gpt-5.6-luna,P1_civ_conquests,all,31,31,2.041832258064516,0.20418322580645165,0.06748903225806452,0.1625318279569894
openai/gpt-5.6-luna,P2_civ_losses,T90,6,6,0.8709999999999996,0.08709999999999996,0.011053333333333274,0.08538888888888874
openai/gpt-5.6-luna,P2_civ_losses,T120,6,6,2.3432,0.23432000000000006,0.0725933333333333,0.16809888888888883
openai/gpt-5.6-luna,P2_civ_losses,T150,6,6,2.166766666666667,0.21667666666666666,0.05682666666666667,0.10414523809523811
openai/gpt-5.6-luna,P2_civ_losses,T180,6,6,6.419766666666668,0.6419766666666668,0.3509133333333334,0.4022834920634921
openai/gpt-5.6-luna,P2_civ_losses,T210,7,7,4.481285714285714,0.4481285714285715,0.18256,0.22963914038342612
openai/gpt-5.6-luna,P2_civ_losses,all,31,31,3.2959161290322583,0.3295916129032258,0.13633032258064515,0.1989346138807429
openai/gpt-5.6-luna,P3_civ_founds,T90,6,6,5.0601,0.25300500000000004,0.19927333333333339,1.1929122222222224
openai/gpt-5.6-luna,P3_civ_founds,T120,6,6,5.718666666666667,0.2859333333333333,0.19816666666666663,0.9613199999999998
openai/gpt-5.6-luna,P3_civ_founds,T150,6,6,5.148133333333333,0.25740666666666673,0.12643333333333337,0.3538643121693122
openai/gpt-5.6-luna,P3_civ_founds,T180,7,7,4.493514285714286,0.2246757142857143,0.07917428571428571,0.2613146526489384
openai/gpt-5.6-luna,P3_civ_founds,T210,6,6,4.2342,0.21171000000000006,0.07326333333333336,0.2532774747474748
openai/gpt-5.6-luna,P3_civ_founds,all,31,31,4.916812903225805,0.24584064516129028,0.13345290322580647,0.5934660201089234
openai/gpt-5.6-luna,P5_techs_at_T,T90,6,6,6.718066666666665,0.7464518518518517,0.6510592592592591,2.3914333333333335
openai/gpt-5.6-luna,P5_techs_at_T,T120,6,6,11.49023333333333,1.2766925925925925,1.1179185185185183,2.9976833333333333
openai/gpt-5.6-luna,P5_techs_at_T,T150,6,6,15.579133333333337,1.7310148148148148,1.581103703703704,4.258055555555555
openai/gpt-5.6-luna,P5_techs_at_T,T180,6,6,16.0525,1.783611111111111,1.6114888888888885,3.6930499999999995
openai/gpt-5.6-luna,P5_techs_at_T,T210,7,7,14.7748,1.641644444444445,1.4577714285714287,3.139709523809524
openai/gpt-5.6-luna,P5_techs_at_T,all,31,31,12.982683870967742,1.4425204301075267,1.2894781362007168,3.2909451612903236
openai/gpt-5.6-luna,P6_world_techs,T90,6,6,43.489000000000004,2.1744500000000007,2.061246666666667,6.685552380952381
openai/gpt-5.6-luna,P6_world_techs,T120,6,6,85.96116666666666,4.298058333333333,4.11152,8.435557912457911
openai/gpt-5.6-luna,P6_world_techs,T150,3,3,88.521,4.426050000000001,4.2112066666666665,7.04788905982906
openai/gpt-5.6-luna,P6_world_techs,T180,3,3,85.82159999999999,4.29108,4.038653333333333,5.725865396825397
openai/gpt-5.6-luna,P6_world_techs,T210,2,2,121.94749999999999,6.0973749999999995,5.7810299999999994,7.0200625
openai/gpt-5.6-luna,P6_world_techs,all,20,20,77.18118999999999,3.8590594999999994,3.667412,7.154402506521255
openai/gpt-5.6-luna,S7_world_razings,T90,6,6,2.700766666666667,0.13503833333333334,0.06784333333333334,0.4002944444444445
openai/gpt-5.6-luna,S7_world_razings,T120,6,6,5.788566666666668,0.28942833333333334,0.17672,0.5433593650793651
openai/gpt-5.6-luna,S7_world_razings,T150,7,7,8.116171428571429,0.4058085714285714,0.27097999999999994,0.7288577551020409
openai/gpt-5.6-luna,S7_world_razings,T180,7,7,8.5106,0.4255300000000001,0.26860571428571434,0.62157993993994
openai/gpt-5.6-luna,S7_world_razings,T210,7,7,8.675028571428573,0.4337514285714286,0.2570457142857144,0.536708051948052
openai/gpt-5.6-luna,S7_world_razings,all,33,33,6.910563636363637,0.34552818181818185,0.2134484848484849,0.571877063214336
openai/gpt-5.6-luna,all,T90,60,60,,0.40847673121693123,0.33915957989417994,1.3260880875919048
openai/gpt-5.6-luna,all,T120,60,60,,0.8086503894179895,0.6832056074074074,1.7473981866509087
openai/gpt-5.6-luna,all,T150,60,60,,0.7234545052910054,0.572959906878307,1.2947255098915855
openai/gpt-5.6-luna,all,T180,60,60,,0.8121536857142858,0.6208411174603176,1.1515541979148383
openai/gpt-5.6-luna,all,T210,60,59,,0.8685115555555557,0.6542947667473769,1.132032840549559
openai/gpt-5.6-luna,all,all,300,299,,0.7237668912247174,0.5738239596538727,1.3310230652688235
anthropic/claude-sonnet-5,NC14_world_wonders,T90,6,6,0.5278333333333333,0.13195833333333332,0.05566666666666672,0.22266666666666687
anthropic/claude-sonnet-5,NC14_world_wonders,T120,6,6,0.7738999999999999,0.19347499999999998,0.08541666666666681,0.3219333333333339
anthropic/claude-sonnet-5,NC14_world_wonders,T150,6,6,1.6355000000000002,0.40887500000000004,0.2520833333333334,0.6840777777777777
anthropic/claude-sonnet-5,NC14_world_wonders,T180,7,7,2.4752857142857145,0.6188214285714286,0.3905571428571429,0.6762571428571429
anthropic/claude-sonnet-5,NC14_world_wonders,T210,6,6,3.799733333333334,0.9499333333333335,0.6599166666666667,1.0817944444444445
anthropic/claude-sonnet-5,NC14_world_wonders,all,31,31,1.8628645161290323,0.46571612903225806,0.29201290322580653,0.5998913978494624
anthropic/claude-sonnet-5,NC1_value_at_T,T90,12,12,18.36278333333333,0.21793672222222227,0.15777409523809524,1.0613712793453833
anthropic/claude-sonnet-5,NC1_value_at_T,T120,12,12,40.18238333333334,0.4419927063492064,0.3278506666666667,1.2176658503232807
anthropic/claude-sonnet-5,NC1_value_at_T,T150,12,12,33.50658333333333,0.3689490238095237,0.21929058730158732,0.5531636155622055
anthropic/claude-sonnet-5,NC1_value_at_T,T180,12,12,23.85081666666667,0.25986815079365083,0.07992158730158731,0.1546725299269924
anthropic/claude-sonnet-5,NC1_value_at_T,T210,12,12,48.33743333333334,0.5030736904761904,0.28483757142857136,0.464733474825956
anthropic/claude-sonnet-5,NC1_value_at_T,all,60,60,32.848,0.35836405873015875,0.2139349015873016,0.6903213499967635
anthropic/claude-sonnet-5,NC5_world_captures,T90,6,6,5.610033333333334,0.11220066666666668,0.07085866666666667,0.6338622222222222
anthropic/claude-sonnet-5,NC5_world_captures,T120,6,6,26.76846666666667,0.5353693333333333,0.43834799999999996,1.7567441810460676
anthropic/claude-sonnet-5,NC5_world_captures,T150,7,7,46.94385714285714,0.9388771428571429,0.7915531428571431,1.9588010817935106
anthropic/claude-sonnet-5,NC5_world_captures,T180,6,6,60.10029999999998,1.2020059999999997,1.0304106666666664,2.2203183093961867
anthropic/claude-sonnet-5,NC5_world_captures,T210,7,7,78.20102857142857,1.5640205714285715,1.3520228571428574,2.2783077816619306
anthropic/claude-sonnet-5,NC5_world_captures,all,32,32,44.71521875,0.8943043749999999,0.7575855,1.7914159475054672
anthropic/claude-sonnet-5,P1_civ_conquests,T90,6,6,0.6562999999999999,0.06562999999999998,0.015986666666666673,0.11883333333333342
anthropic/claude-sonnet-5,P1_civ_conquests,T120,6,6,2.530366666666667,0.25303666666666674,0.1394666666666667,0.43138333333333345
anthropic/claude-sonnet-5,P1_civ_conquests,T150,7,7,3.6870571428571433,0.3687057142857143,0.22170285714285717,0.5380647619047619
anthropic/claude-sonnet-5,P1_civ_conquests,T180,6,6,4.363933333333334,0.4363933333333334,0.2632933333333333,0.5557033333333333
anthropic/claude-sonnet-5,P1_civ_conquests,T210,6,6,6.369366666666668,0.6369366666666666,0.43850000000000006,0.8024822222222222
anthropic/claude-sonnet-5,P1_civ_conquests,all,31,31,3.5267483870967737,0.3526748387096774,0.21598064516129037,0.4908666666666668
anthropic/claude-sonnet-5,P2_civ_losses,T90,6,6,0.9319333333333327,0.09319333333333328,0.0171466666666666,0.06952222222222192
anthropic/claude-sonnet-5,P2_civ_losses,T120,6,6,3.6484,0.36484,0.20311333333333328,0.46355333333333326
anthropic/claude-sonnet-5,P2_civ_losses,T150,6,6,4.1799,0.41799000000000003,0.25814,0.5365746031746031
anthropic/claude-sonnet-5,P2_civ_losses,T180,6,6,10.347966666666668,1.034796666666667,0.7437333333333335,0.8650564021164023
anthropic/claude-sonnet-5,P2_civ_losses,T210,7,7,9.031342857142858,0.9031342857142857,0.6375657142857143,0.8243021706864565
anthropic/claude-sonnet-5,P2_civ_losses,all,31,31,5.737696774193549,0.573769677419355,0.3805083870967742,0.5605920825769212
anthropic/claude-sonnet-5,P3_civ_founds,T90,6,6,8.700500000000003,0.43502500000000016,0.3812933333333335,2.420726666666668
anthropic/claude-sonnet-5,P3_civ_founds,T120,6,6,13.284799999999999,0.66424,0.5764733333333333,2.571358095238095
anthropic/claude-sonnet-5,P3_civ_founds,T150,6,6,13.82966666666667,0.6914833333333336,0.5605100000000002,1.4896418783068788
anthropic/claude-sonnet-5,P3_civ_founds,T180,7,7,14.911171428571434,0.7455585714285716,0.6000571428571428,1.6432734405277265
anthropic/claude-sonnet-5,P3_civ_founds,T210,6,6,8.984533333333333,0.44922666666666666,0.31078,0.673886616161616
anthropic/claude-sonnet-5,P3_civ_founds,all,31,31,12.037909677419359,0.6018954838709678,0.48950774193548396,1.7560191490946333
anthropic/claude-sonnet-5,P5_techs_at_T,T90,6,6,8.815133333333334,0.9794592592592594,0.8840666666666669,3.3228444444444443
anthropic/claude-sonnet-5,P5_techs_at_T,T120,6,6,13.088566666666667,1.4542851851851852,1.295511111111111,3.519994444444445
anthropic/claude-sonnet-5,P5_techs_at_T,T150,6,6,19.667400000000004,2.1852666666666667,2.035355555555556,5.4456500000000005
anthropic/claude-sonnet-5,P5_techs_at_T,T180,6,6,19.68096666666667,2.1867740740740746,2.0146518518518524,4.421858888888889
anthropic/claude-sonnet-5,P5_techs_at_T,T210,7,7,14.837542857142855,1.6486158730158726,1.464742857142857,3.0976123809523806
anthropic/claude-sonnet-5,P5_techs_at_T,all,31,31,15.205651612903226,1.6895168458781364,1.5364745519713263,3.933721720430108
anthropic/claude-sonnet-5,P6_world_techs,T90,6,6,46.29233333333334,2.3146166666666668,2.2014133333333334,7.157298412698412
anthropic/claude-sonnet-5,P6_world_techs,T120,6,6,90.82783333333334,4.541391666666667,4.354853333333334,9.00838687778688
anthropic/claude-sonnet-5,P6_world_techs,T150,3,3,95.26100000000002,4.763050000000002,4.548206666666668,7.855692478632481
anthropic/claude-sonnet-5,P6_world_techs,T180,3,3,98.47333333333337,4.923666666666668,4.671240000000002,7.003246984126988
anthropic/claude-sonnet-5,P6_world_techs,T210,2,2,109.4675,5.473375000000001,5.157030000000001,6.305761029411765
anthropic/claude-sonnet-5,P6_world_techs,all,20,20,81.14295000000001,4.057147500000001,3.8655000000000017,7.709122609500684
anthropic/claude-sonnet-5,S7_world_razings,T90,6,6,3.1844333333333332,0.15922166666666668,0.09202666666666666,0.5487611111111111
anthropic/claude-sonnet-5,S7_world_razings,T120,6,6,6.842966666666668,0.34214833333333333,0.2294400000000001,0.7287161904761906
anthropic/claude-sonnet-5,S7_world_razings,T150,7,7,11.268171428571431,0.5634085714285716,0.4285800000000001,1.1540980045351479
anthropic/claude-sonnet-5,S7_world_razings,T180,7,7,13.473400000000003,0.6736700000000001,0.5167457142857144,1.190173208923209
anthropic/claude-sonnet-5,S7_world_razings,T210,7,7,15.61422857142857,0.7807114285714284,0.6040057142857143,1.2675989610389606
anthropic/claude-sonnet-5,S7_world_razings,all,33,33,10.38348484848485,0.5191742424242425,0.3870945454545455,0.9984228797274252
anthropic/claude-sonnet-5,all,T90,60,60,,0.47271783703703707,0.4034006857142858,1.6617257638055847
anthropic/claude-sonnet-5,all,T120,60,60,,0.9232771597883598,0.7978323777777779,2.123740148963824
anthropic/claude-sonnet-5,all,T150,60,60,,0.9005861380952385,0.7500915396825398,1.7449575552638903
anthropic/claude-sonnet-5,all,T180,60,60,,1.021926470899471,0.8306139026455028,1.5968559910011715
anthropic/claude-sonnet-5,all,T210,60,60,,1.05792648994709,0.8432608476190474,1.4302008752347133
anthropic/claude-sonnet-5,all,all,300,300,,0.8752868191534392,0.7250398706878308,1.7114960668538368
deepseek/deepseek-v4-flash-0731,NC14_world_wonders,T90,6,6,0.5864999999999999,0.14662499999999998,0.07033333333333337,0.2813333333333335
deepseek/deepseek-v4-flash-0731,NC14_world_wonders,T120,6,6,1.0519666666666663,0.26299166666666657,0.15493333333333334,0.6169333333333332
deepseek/deepseek-v4-flash-0731,NC14_world_wonders,T150,6,6,2.3972333333333338,0.5993083333333334,0.44251666666666684,1.4906777777777782
deepseek/deepseek-v4-flash-0731,NC14_world_wonders,T180,7,7,4.002885714285713,1.0007214285714283,0.7724571428571428,1.418838095238095
deepseek/deepseek-v4-flash-0731,NC14_world_wonders,T210,6,6,4.210400000000001,1.0526000000000002,0.7625833333333333,1.2434722222222225
deepseek/deepseek-v4-flash-0731,NC14_world_wonders,all,31,31,2.4998967741935476,0.6249741935483869,0.4512709677419355,1.023431182795699
deepseek/deepseek-v4-flash-0731,NC1_value_at_T,T90,12,12,14.765283333333336,0.15079921428571427,0.0906365873015873,0.6410195525525526
deepseek/deepseek-v4-flash-0731,NC1_value_at_T,T120,12,12,37.64921666666667,0.38088583333333337,0.2667437936507937,1.009473899954286
deepseek/deepseek-v4-flash-0731,NC1_value_at_T,T150,12,12,31.164316666666668,0.3016839285714286,0.15202549206349206,0.38296492795876586
deepseek/deepseek-v4-flash-0731,NC1_value_at_T,T180,12,12,40.82685,0.34115530952380957,0.16120874603174604,0.35099817557628105
deepseek/deepseek-v4-flash-0731,NC1_value_at_T,T210,12,12,76.75770000000001,0.5239620555555556,0.3057259365079365,0.5698568551761398
deepseek/deepseek-v4-flash-0731,NC1_value_at_T,all,60,60,40.23267333333333,0.33969726825396834,0.19526811111111111,0.590862682243605
deepseek/deepseek-v4-flash-0731,NC5_world_captures,T90,6,6,3.9453666666666667,0.07890733333333333,0.03756533333333333,0.34128833333333336
deepseek/deepseek-v4-flash-0731,NC5_world_captures,T120,6,6,21.752,0.43504000000000004,0.3380186666666667,1.3099346073213998
deepseek/deepseek-v4-flash-0731,NC5_world_captures,T150,7,7,36.43185714285715,0.728637142857143,0.5813131428571429,1.4155937206369964
deepseek/deepseek-v4-flash-0731,NC5_world_captures,T180,6,6,42.6831,0.8536619999999999,0.6820666666666666,1.4456618500247
deepseek/deepseek-v4-flash-0731,NC5_world_captures,T210,7,7,62.11165714285715,1.242233142857143,1.0302354285714286,1.71496745064694
deepseek/deepseek-v4-flash-0731,NC5_world_captures,all,32,32,34.377731250000004,0.6875546250000001,0.55083575,1.265476154470755
deepseek/deepseek-v4-flash-0731,P1_civ_conquests,T90,6,6,0.7806333333333333,0.07806333333333333,0.028420000000000015,0.26676666666666676
deepseek/deepseek-v4-flash-0731,P1_civ_conquests,T120,6,6,1.586566666666667,0.15865666666666667,0.045086666666666664,0.14793333333333333
deepseek/deepseek-v4-flash-0731,P1_civ_conquests,T150,7,7,2.5619142857142867,0.25619142857142857,0.10918857142857144,0.28026095238095244
deepseek/deepseek-v4-flash-0731,P1_civ_conquests,T180,6,6,3.141666666666667,0.3141666666666667,0.14106666666666665,0.3283877777777778
deepseek/deepseek-v4-flash-0731,P1_civ_conquests,T210,6,6,3.545433333333334,0.3545433333333334,0.15610666666666664,0.28729999999999994
deepseek/deepseek-v4-flash-0731,P1_civ_conquests,all,31,31,2.3309419354838714,0.2330941935483871,0.09640000000000001,0.26271462365591397
deepseek/deepseek-v4-flash-0731,P2_civ_losses,T90,6,6,1.1752666666666671,0.11752666666666672,0.041480000000000024,0.2561666666666668
