model,eci,fb_overall,question_type,group,horizon,n_items,n_valid,excess_brier,brier,recov,excess_bits,ncrps_global,excess_ncrps_global,crps,excess_t2,stay,gain,excess_nonews
anthropic/claude-opus-5,161.54,,tails,W2_directed_conquest,120,4,4,0.0013602500000000001,0.023235,0.9940372668084747,0.030191157193355623,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W2_directed_conquest,150,4,4,0.0034015,0.016435,0.985645650334541,0.06375322471418168,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W2_directed_conquest,180,5,5,0.0012494,0.022312000000000002,0.9945426129588263,0.026475022605957153,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W2_directed_conquest,210,4,4,0.0019062500000000002,0.012015000000000001,0.992053690995399,0.04050758966715398,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W2_directed_conquest,all,20,20,0.0020942,0.017699,0.9910655167000006,0.04189519829758355,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W3_capture_k,90,3,3,0.0009976666666666667,0.007273333333333333,0.9959065775131193,0.03133273126010238,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W3_capture_k,all,3,3,0.0009976666666666667,0.007273333333333333,0.9959065775131193,0.03133273126010238,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W4_lose_k,90,3,3,0.0031576666666666676,0.016533333333333334,0.9866553594797942,0.05580502478114067,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W4_lose_k,all,3,3,0.0031576666666666676,0.016533333333333334,0.9866553594797942,0.05580502478114067,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W5_tech_lead,90,3,3,0.015954000000000003,0.03489333333333333,0.9309531984385053,0.11650349301444564,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W5_tech_lead,120,4,4,0.03889125,0.06532,0.8260453882151663,0.18691578267657932,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W5_tech_lead,150,4,4,0.022375750000000003,0.05774,0.8957501255033237,0.11977070427108993,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W5_tech_lead,180,2,2,0.00013450000000000007,0.03715,0.9993684986466151,0.0022176832498652516,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W5_tech_lead,210,2,2,0.03867399999999999,0.07239999999999999,0.8211805395008185,0.19914568305151611,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W5_tech_lead,all,15,15,0.024703133333333335,0.054401333333333336,0.8878668565879474,0.13193221062911845,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W6_peace_at,90,3,3,0.38229766666666665,0.38726666666666665,-0.5602012262394009,1.4443577620605976,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W6_peace_at,120,4,4,0.36757324999999996,0.37327499999999997,-0.5046086085348542,1.326996857072682,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W6_peace_at,150,4,4,0.13985925000000002,0.16151,0.38752043196988817,0.5620875884995881,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W6_peace_at,180,4,4,0.18148625,0.19159500000000002,0.24346448651211738,0.715641631871256,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W6_peace_at,210,5,5,0.17529619999999996,0.17908,0.28803953598504106,0.7278487264213098,,,,,,,
anthropic/claude-opus-5,161.54,,tails,W6_peace_at,all,20,20,0.23895244999999998,0.248136,0.007740335014489341,0.9195610614031222,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_comparative,90,1,1,0.0007839999999999952,0.04102000000000003,0.9962624663908011,0.010044997316692728,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_comparative,150,1,1,0.0017639999999999939,0.03832000000000003,0.9917355371900827,0.021143695483427788,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_comparative,all,2,2,0.0012739999999999945,0.039670000000000025,0.9939793198616284,0.015594346400060258,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_government_at,90,1,1,0.8353959999999998,0.8792799999999998,-3.053038095053271,4.163792045087344,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_government_at,120,1,1,0.790321,0.82964,-2.75126850546561,3.436638793605695,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_government_at,150,1,1,0.788544,0.8004,-2.3112066648750336,3.190111085022283,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_government_at,180,1,1,0.8742249999999999,0.8986,-2.8746814404432133,4.360571195760025,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_government_at,all,4,4,0.8221215,0.85198,-2.734513937626481,3.7877782798688364,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_tech_discovered,120,1,1,0.3014009999999999,0.30239999999999995,-0.21044092192400798,1.1403058290903938,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_tech_discovered,210,1,1,0.29811600000000005,0.30210000000000004,-0.21177484391259127,1.1132227066539917,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,EX_tech_discovered,all,2,2,0.2997585,0.30225,-0.2111038610795184,1.1267642678721927,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_threshold,120,1,1,0.33524099999999996,0.35579999999999995,-0.4611207238462174,1.162624847150502,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_threshold,150,1,1,0.8317439999999998,0.8774399999999999,-3.071109718850341,4.145938415781799,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_threshold,180,1,1,0.6399999999999999,0.6875,-2.160493827160494,2.325443620023791,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_threshold,210,1,1,0.4277159999999999,0.4715999999999999,-1.0751227464146402,1.411579673130523,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_threshold,all,4,4,0.5586752499999998,0.598085,-1.652901784389353,2.2613966390216538,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_value_threshold,90,1,1,0.385641,0.43224000000000007,-0.8959641299698629,1.2672652654803584,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_value_threshold,180,1,1,0.010200999999999997,0.05680000000000003,0.9498478375229227,0.07495402387090688,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_value_threshold,210,1,1,0.254016,0.29790000000000005,-0.23239340953637777,0.869529919399874,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB1_value_threshold,all,3,3,0.21661933333333336,0.2623133333333334,-0.06026907351391242,0.7372497362503797,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB4_drawdown,150,1,1,0.48441599999999996,0.48839999999999995,-0.9690426638917793,1.6944536641585821,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB4_drawdown,180,1,1,0.248004,0.25,0.0,0.9791859286644989,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB4_drawdown,all,2,2,0.36621,0.3692,-0.48257155580745703,1.3368197964115405,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB6_event,90,1,1,0.285156,0.30090000000000006,-0.21728365548801332,1.029020976161655,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB6_event,120,1,1,0.159201,0.1602,0.3606411219232051,0.7261427989294662,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB6_event,150,1,1,0.7157159999999999,0.7196999999999999,-1.9092254162330904,2.6893332324818107,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NB6_event,all,3,3,0.38669099999999995,0.3936,-0.5907252839471637,1.4814990025243107,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW1_war_at,120,1,1,0.247009,0.25,0.0,0.9705359481550777,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW1_war_at,180,1,1,0.6723999999999999,0.7014999999999999,-2.0439112720688093,2.467498726118754,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW1_war_at,210,1,1,0.770884,0.77288,-2.1083530910791763,3.032330679482235,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW1_war_at,all,3,3,0.563431,0.5747933333333334,-1.3610312984957669,2.156788451252022,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW2_diplo,150,1,1,0.712336,0.7182999999999999,-1.9189791670081462,2.6690355117781834,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW2_diplo,all,1,1,0.712336,0.7182999999999999,-1.9189791670081462,2.6690355117781834,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW5_wonder,90,1,1,0.6691239999999999,0.7001,-2.0550259332310614,2.4525609122889924,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW5_wonder,120,1,1,0.419904,0.4219,-0.6931339817099724,1.4919729319020902,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW5_wonder,180,1,1,0.233289,0.25,0.0,0.8757523806719594,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,NW5_wonder,all,3,3,0.4407723333333333,0.4573333333333333,-0.8881692147984415,1.6067620749543474,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S3_wars_at_T,90,1,1,0.41216400000000003,0.42010000000000003,-0.7027067221891732,1.4402069497027834,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S3_wars_at_T,all,1,1,0.41216400000000003,0.42010000000000003,-0.7027067221891732,1.4402069497027834,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S4_gov_change_count,120,1,1,0.553536,0.5595,-1.2682555032864005,1.9375751446508254,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S4_gov_change_count,150,1,1,0.03459599999999998,0.06744,0.8406859584814603,0.206465903215906,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S4_gov_change_count,180,1,1,0.293764,0.3017,-0.21357987970123604,1.0824654957491833,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S4_gov_change_count,210,1,1,0.10176099999999996,0.10275999999999996,0.5913229264139503,0.5460730536281743,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S4_gov_change_count,all,4,4,0.24591425,0.25785,-0.0329742916040523,0.9431448993110222,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S5_civ_wonders,180,1,1,0.41731599999999985,0.4501599999999999,-0.921733684540146,1.3928113850679942,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S5_civ_wonders,210,1,1,0.15840400000000002,0.16040000000000001,0.3612844954113643,0.7173214478321475,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S5_civ_wonders,all,2,2,0.28785999999999995,0.30527999999999994,-0.23768165792415497,1.055066416450071,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S6_city_founding,90,1,1,0.009800999999999995,0.010799999999999997,0.9606387122943282,0.14376526070903115,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S6_city_founding,210,1,1,0.03609999999999998,0.045999999999999985,0.8496459808413162,0.26113495899145106,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,S6_city_founding,all,2,2,0.02295049999999999,0.02839999999999999,0.906152308010002,0.2024501098502411,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W1_wonder_race,90,1,1,0.8611839999999998,0.8631799999999998,-2.472460121610941,3.8082235886035187,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W1_wonder_race,210,1,1,0.770884,0.77288,-2.1083530910791763,3.032330679482235,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W1_wonder_race,all,2,2,0.8160339999999999,0.8180299999999999,-2.2904066063450585,3.420277134042877,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W2_directed_conquest,120,1,1,0.159201,0.1602,0.3606411219232051,0.7261427989294662,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W2_directed_conquest,150,1,1,0.060024999999999995,0.065,0.7550249974492399,0.37754761944865545,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W2_directed_conquest,210,1,1,0.7327359999999999,0.74654,-2.1022371250994936,2.798747725661066,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W2_directed_conquest,all,3,3,0.31732066666666664,0.32391333333333333,-0.3036610784117706,1.3008127146797293,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W3_capture_k,90,1,1,0.241081,0.25,0.0,0.9259116163127035,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W3_capture_k,120,1,1,0.6707609999999999,0.7008,-2.049454221430163,2.460005801466921,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W3_capture_k,150,1,1,0.6288489999999999,0.6357999999999999,-1.5873342412435347,2.247755652855354,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W3_capture_k,180,1,1,0.7430439999999999,0.76072,-2.1983092577607137,2.877094398751981,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W3_capture_k,all,4,4,0.5709337499999999,0.58683,-1.4388065120699687,2.1276918673467398,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W4_lose_k,90,1,1,0.6288489999999999,0.6357999999999999,-1.5873342412435347,2.247755652855354,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W4_lose_k,120,1,1,0.556516,0.5605,-1.2621130332986472,1.9560377896748369,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W4_lose_k,150,1,1,0.6400000000000001,0.6596000000000002,-1.7777777777777786,2.2887381057270764,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W4_lose_k,180,1,1,0.559504,0.5615,-1.2560281285785715,1.9760160036630567,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W4_lose_k,210,1,1,0.543169,0.556,-1.2902192107737522,1.8793134120528365,,,,,,,
anthropic/claude-opus-5,161.54,,mirrors,W4_lose_k,all,5,5,0.5856076,0.5946800000000001,-1.4306372536811889,2.069572192794632,,,,,,,
anthropic/claude-opus-5,161.54,,continuous,NC14_world_wonders,90,6,6,,,,,0.16590833333333346,0.08961666666666684,0.6636333333333339,,,,
anthropic/claude-opus-5,161.54,,continuous,NC14_world_wonders,120,6,6,,,,,0.5297583333333334,0.42170000000000013,2.1190333333333338,,,,
anthropic/claude-opus-5,161.54,,continuous,NC14_world_wonders,150,6,6,,,,,1.4047416666666672,1.2479500000000006,5.618966666666669,,,,
anthropic/claude-opus-5,161.54,,continuous,NC14_world_wonders,180,7,7,,,,,2.1621928571428572,1.9339285714285717,8.648771428571429,,,,
anthropic/claude-opus-5,161.54,,continuous,NC14_world_wonders,210,6,6,,,,,2.8874333333333335,2.5974166666666667,11.549733333333334,,,,
anthropic/claude-opus-5,161.54,,continuous,NC14_world_wonders,all,31,31,,,,,1.4536258064516128,1.2799225806451615,5.814503225806451,,,,
anthropic/claude-opus-5,161.54,,continuous,NC1_value_at_T,90,12,12,,,,,0.23731053174603178,0.17714790476190478,18.871383333333334,,,,
anthropic/claude-opus-5,161.54,,continuous,NC1_value_at_T,120,12,12,,,,,0.34650103968253965,0.23235899999999998,30.313750000000002,,,,
anthropic/claude-opus-5,161.54,,continuous,NC1_value_at_T,150,12,12,,,,,0.3275436428571428,0.17788520634920635,29.182083333333335,,,,
anthropic/claude-opus-5,161.54,,continuous,NC1_value_at_T,180,12,12,,,,,0.3444538333333334,0.1645072698412699,30.665583333333334,,,,
anthropic/claude-opus-5,161.54,,continuous,NC1_value_at_T,210,12,12,,,,,0.4706446111111111,0.25240849206349203,46.98223333333333,,,,
anthropic/claude-opus-5,161.54,,continuous,NC1_value_at_T,all,60,60,,,,,0.34529073174603175,0.20086157460317464,31.20300666666667,,,,
anthropic/claude-opus-5,161.54,,continuous,NC5_world_captures,90,6,6,,,,,0.09114600000000002,0.049804000000000015,4.557300000000001,,,,
anthropic/claude-opus-5,161.54,,continuous,NC5_world_captures,120,6,6,,,,,0.44309333333333334,0.346072,22.154666666666667,,,,
anthropic/claude-opus-5,161.54,,continuous,NC5_world_captures,150,7,7,,,,,0.7868200000000002,0.6394960000000001,39.341,,,,
anthropic/claude-opus-5,161.54,,continuous,NC5_world_captures,180,6,6,,,,,0.962402,0.7908066666666667,48.12010000000001,,,,
anthropic/claude-opus-5,161.54,,continuous,NC5_world_captures,210,7,7,,,,,1.243656,1.0316582857142857,62.1828,,,,
anthropic/claude-opus-5,161.54,,continuous,NC5_world_captures,all,32,32,,,,,0.7247868749999999,0.588068,36.23934375,,,,
anthropic/claude-opus-5,161.54,,continuous,P1_civ_conquests,90,6,6,,,,,0.08268999999999999,0.03304666666666668,0.8268999999999999,,,,
anthropic/claude-opus-5,161.54,,continuous,P1_civ_conquests,120,6,6,,,,,0.25049000000000005,0.13692000000000001,2.5049,,,,
anthropic/claude-opus-5,161.54,,continuous,P1_civ_conquests,150,7,7,,,,,0.3237342857142857,0.17673142857142854,3.2373428571428566,,,,
anthropic/claude-opus-5,161.54,,continuous,P1_civ_conquests,180,6,6,,,,,0.3832,0.21009999999999998,3.8320000000000003,,,,
anthropic/claude-opus-5,161.54,,continuous,P1_civ_conquests,210,6,6,,,,,0.4772233333333334,0.27878666666666674,4.772233333333334,,,,
anthropic/claude-opus-5,161.54,,continuous,P1_civ_conquests,all,31,31,,,,,0.3041212903225807,0.16742709677419357,3.041212903225807,,,,
anthropic/claude-opus-5,161.54,,continuous,P2_civ_losses,90,6,6,,,,,0.09946666666666665,0.02341999999999998,0.9946666666666665,,,,
anthropic/claude-opus-5,161.54,,continuous,P2_civ_losses,120,6,6,,,,,0.3316,0.16987333333333332,3.3160000000000003,,,,
anthropic/claude-opus-5,161.54,,continuous,P2_civ_losses,150,6,6,,,,,0.36425666666666673,0.2044066666666667,3.642566666666667,,,,
anthropic/claude-opus-5,161.54,,continuous,P2_civ_losses,180,6,6,,,,,0.9456033333333335,0.6545400000000001,9.456033333333336,,,,
anthropic/claude-opus-5,161.54,,continuous,P2_civ_losses,210,7,7,,,,,0.7698771428571429,0.5043085714285714,7.698771428571431,,,,
anthropic/claude-opus-5,161.54,,continuous,P2_civ_losses,all,31,31,,,,,0.5107967741935485,0.31753548387096775,5.107967741935485,,,,
anthropic/claude-opus-5,161.54,,continuous,P3_civ_founds,90,6,6,,,,,0.3253283333333334,0.2715966666666667,6.506566666666668,,,,
anthropic/claude-opus-5,161.54,,continuous,P3_civ_founds,120,6,6,,,,,0.3944966666666668,0.3067300000000001,7.889933333333334,,,,
anthropic/claude-opus-5,161.54,,continuous,P3_civ_founds,150,6,6,,,,,0.4573833333333335,0.32641000000000014,9.147666666666668,,,,
anthropic/claude-opus-5,161.54,,continuous,P3_civ_founds,180,7,7,,,,,0.4817957142857144,0.3362942857142857,9.635914285714287,,,,
anthropic/claude-opus-5,161.54,,continuous,P3_civ_founds,210,6,6,,,,,0.38593666666666665,0.24749,7.718733333333334,,,,
anthropic/claude-opus-5,161.54,,continuous,P3_civ_founds,all,31,31,,,,,0.41133677419354847,0.2989490322580645,8.22673548387097,,,,
anthropic/claude-opus-5,161.54,,continuous,P5_techs_at_T,90,6,6,,,,,0.6649259259259258,0.5695333333333332,5.984333333333333,,,,
anthropic/claude-opus-5,161.54,,continuous,P5_techs_at_T,120,6,6,,,,,1.0804555555555557,0.9216814814814817,9.724100000000002,,,,
anthropic/claude-opus-5,161.54,,continuous,P5_techs_at_T,150,6,6,,,,,1.2223777777777778,1.072466666666667,11.001399999999999,,,,
anthropic/claude-opus-5,161.54,,continuous,P5_techs_at_T,180,6,6,,,,,1.2659888888888888,1.0938666666666668,11.3939,,,,
anthropic/claude-opus-5,161.54,,continuous,P5_techs_at_T,210,7,7,,,,,1.1299428571428574,0.9460698412698415,10.169485714285715,,,,
anthropic/claude-opus-5,161.54,,continuous,P5_techs_at_T,all,31,31,,,,,1.0745835125448029,0.921541218637993,9.671251612903227,,,,
anthropic/claude-opus-5,161.54,,continuous,P6_world_techs,90,6,6,,,,,1.6818000000000002,1.5685966666666669,33.636,,,,
anthropic/claude-opus-5,161.54,,continuous,P6_world_techs,120,6,6,,,,,3.4017249999999994,3.215186666666666,68.0345,,,,
anthropic/claude-opus-5,161.54,,continuous,P6_world_techs,150,3,3,,,,,3.568050000000001,3.3532066666666673,71.361,,,,
anthropic/claude-opus-5,161.54,,continuous,P6_world_techs,180,3,3,,,,,3.4906666666666673,3.23824,69.81333333333335,,,,
anthropic/claude-opus-5,161.54,,continuous,P6_world_techs,210,2,2,,,,,3.7049250000000002,3.3885800000000006,74.0985,,,,
anthropic/claude-opus-5,161.54,,continuous,P6_world_techs,all,20,20,,,,,2.9543575,2.7627099999999998,59.087149999999994,,,,
anthropic/claude-opus-5,161.54,,continuous,S7_world_razings,90,6,6,,,,,0.159395,0.09219999999999999,3.1879000000000004,,,,
anthropic/claude-opus-5,161.54,,continuous,S7_world_razings,120,6,6,,,,,0.3424850000000001,0.2297766666666667,6.8496999999999995,,,,
anthropic/claude-opus-5,161.54,,continuous,S7_world_razings,150,7,7,,,,,0.5504171428571428,0.4155885714285715,11.008342857142859,,,,
anthropic/claude-opus-5,161.54,,continuous,S7_world_razings,180,7,7,,,,,0.6688900000000001,0.5119657142857142,13.377800000000002,,,,
anthropic/claude-opus-5,161.54,,continuous,S7_world_razings,210,7,7,,,,,0.8034799999999999,0.6267742857142855,16.069599999999998,,,,
anthropic/claude-opus-5,161.54,,continuous,S7_world_razings,all,33,33,,,,,0.5203269696969697,0.3882472727272727,10.406539393939394,,,,
anthropic/claude-opus-5,161.54,,natcond,A,120,9,9,,,,,,,,0.12438386064312636,0.16574597676427452,0.0413621161211482,0.03533000000000001
anthropic/claude-opus-5,161.54,,natcond,A,150,9,9,,,,,,,,0.26704077896671036,0.2817037797551557,0.014663000788445337,0.104329
anthropic/claude-opus-5,161.54,,natcond,A,180,9,9,,,,,,,,0.1267186592536922,0.12828909956993328,0.001570440316241073,0.06607666666666666
anthropic/claude-opus-5,161.54,,natcond,A,210,9,9,,,,,,,,0.1064023079683699,0.11070377042560951,0.004301462457239598,0.21982766666666673
anthropic/claude-opus-5,161.54,,natcond,A,all,36,36,,,,,,,,0.15613640170797471,0.17161065662874328,0.01547425492076855,0.11474466666666666
anthropic/claude-opus-5,161.54,,natcond,B,120,9,9,,,,,,,,0.06750389788038232,0.0863635523646438,0.018859654484261485,0.1518785
anthropic/claude-opus-5,161.54,,natcond,B,150,9,9,,,,,,,,0.12248712196116705,0.12533249198963936,0.0028453700284723584,0.0006605000000000002
anthropic/claude-opus-5,161.54,,natcond,B,180,9,9,,,,,,,,0.2269757331904095,0.23961386264042434,0.012638129450014845,0.05285766666666667
anthropic/claude-opus-5,161.54,,natcond,B,210,9,9,,,,,,,,0.07570802332583745,0.0687368591097515,-0.0069711642160859505,0.19146249999999998
anthropic/claude-opus-5,161.54,,natcond,B,all,36,36,,,,,,,,0.1231686940894491,0.13001169152611475,0.006842997436665683,0.09406399999999998
anthropic/claude-opus-5,161.54,,natcond,C1,120,15,15,,,,,,,,0.1642776129601004,0.028597220380240287,-0.13568039257986012,0.0672085
anthropic/claude-opus-5,161.54,,natcond,C1,150,15,15,,,,,,,,0.12750673735188964,0.0450258549954965,-0.08248088235639314,0.03835740000000001
anthropic/claude-opus-5,161.54,,natcond,C1,180,15,15,,,,,,,,0.1246848560040262,0.04647309686168944,-0.07821175914233679,0.10070624999999998
anthropic/claude-opus-5,161.54,,natcond,C1,210,11,11,,,,,,,,0.10514588012230561,0.09357485069405468,-0.01157102942825093,0.010200999999999997
anthropic/claude-opus-5,161.54,,natcond,C1,all,56,56,,,,,,,,0.1322079067158144,0.050549391807071346,-0.08165851490874305,0.06240335714285715
anthropic/claude-opus-5,161.54,,natcond,C2,120,42,42,,,,,,,,0.10280357882071393,0.10783102693086148,0.00502744811014753,0.19226140000000005
anthropic/claude-opus-5,161.54,,natcond,C2,150,42,42,,,,,,,,0.07743437715581215,0.06775930853611604,-0.009675068619696078,0.03403158823529412
anthropic/claude-opus-5,161.54,,natcond,C2,180,42,42,,,,,,,,0.08365753415449399,0.06660911413357638,-0.0170484200209176,0.08095733333333333
anthropic/claude-opus-5,161.54,,natcond,C2,210,46,46,,,,,,,,0.05234273262338111,0.06244387389647235,0.010101141273091273,0.015357142857142857
anthropic/claude-opus-5,161.54,,natcond,C2,all,172,172,,,,,,,,0.07843823422196729,0.07584183187477321,-0.00259640234719407,0.06503872727272726
anthropic/claude-opus-5,161.54,,natcond,D,120,25,25,,,,,,,,0.12864845422601706,0.110453784961112,-0.01819466926490505,0.10193860000000002
anthropic/claude-opus-5,161.54,,natcond,D,150,25,25,,,,,,,,0.12189649665527712,0.16360496619765408,0.041708469542376954,0.24447583333333334
anthropic/claude-opus-5,161.54,,natcond,D,180,25,25,,,,,,,,0.15574434481572355,0.18111460882477018,0.02537026400904665,0.1152952
anthropic/claude-opus-5,161.54,,natcond,D,210,25,25,,,,,,,,0.14712383028510403,0.17784965657305954,0.030725826287955522,0.14025037499999998
anthropic/claude-opus-5,161.54,,natcond,D,all,100,100,,,,,,,,0.13835328149553047,0.15825575413914897,0.019902472643618517,0.15312612499999997
openai/gpt-5.6-sol,161.08,,bank,EX_comparative,90,9,9,0.030206666666666666,0.18571555555555555,0.6803226640953881,0.13992209644204834,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_comparative,120,11,11,0.11226981818181819,0.28071090909090907,-0.37654879685403064,0.4364303953877116,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_comparative,150,10,10,0.0442166,0.239532,0.19142500813757446,0.17788364504686052,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_comparative,180,12,12,0.05791791666666667,0.2552716666666667,-0.10013375438263261,0.19671491418164055,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_comparative,210,11,11,0.0414819090909091,0.22973454545454547,0.32819951091029276,0.13363490095314565,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_comparative,all,53,53,0.05849641509433962,0.24047018867924524,0.14009025375895534,0.22017797261087085,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_government_at,90,7,7,0.025201571428571424,0.22085142857142853,0.5363108521202468,0.1096355752627143,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_government_at,120,10,10,0.08466350000000002,0.27793999999999996,-0.49256480999938335,0.2935508022617152,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_government_at,150,9,9,0.2548725555555555,0.4293066666666666,-2.3728519481894383,1.5189077385788687,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_government_at,180,10,10,0.14203649999999998,0.31957,-0.9600298068762807,0.9975401298182941,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_government_at,210,10,10,0.0896669,0.26768000000000003,-0.2456002411549878,0.48764978512597895,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_government_at,all,46,46,0.12247680434782607,0.3056873913043478,-0.8337757253248606,0.7005440401327977,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_tech_discovered,90,10,10,0.057701899999999993,0.22555200000000003,0.2976023099236884,0.19180668961653735,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_tech_discovered,120,9,9,0.07339500000000002,0.24748888888888892,0.033081804275749915,0.2422067651631878,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_tech_discovered,150,10,10,0.0317774,0.20099399999999998,0.6066345313517382,0.11111494505169237,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_tech_discovered,180,10,10,0.1090153,0.280976,-0.3969282143740396,0.3598935641097403,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_tech_discovered,210,11,11,0.06402936363636363,0.24971272727272725,0.004466538418591015,0.20480595830755013,,,,,,,
openai/gpt-5.6-sol,161.08,,bank,EX_tech_discovered,all,50,50,0.06699648000000001,0.2409892,0.11855180188003023,0.22121756831262882,,,,,,,
